coin,strategy,days,atr_override,min_score_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost,total_dollar_pnl,avg_dollar_win,avg_dollar_loss,biggest_dollar_win,biggest_dollar_loss,final_dollar_running_total
DOGE,balanced,365,2.0,65.0,True,1091,50.0,0.001,1.22,64.6,65,42.0,-0.069,-75.79,0.071,-1894.69,15.89,-14.49,54.18,-32.21,-1894.69
