symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,dynamic_threshold_active,drift_stop_tightened,soft_trim_done,soft_tighten_done,used_real_cvd,fee_interest_r_cost,net_r,dollar_pnl,dollar_running_total,coin,use_adverse_drift,dynamic_threshold_enabled,drift_stop_tighten_enabled,obv_confirmation_bonus,soft_exit_enabled
DOGE,conservative,long,2025-08-13 22:40:00,2025-08-14 06:15:00,0.24522,0.24522,0.26664,stop,breakout,True,91,1,7.0,0.035898445784451935,False,False,False,False,False,0.05370706051109992,0.21293293948890007,5.323323487222502,5.323323487222502,DOGE,False,False,False,0.0,False
DOGE,conservative,long,2025-09-07 07:40:00,2025-09-09 03:30:00,0.21754,0.23521,3.8376216099352645,reversal,breakout,True,526,1,7.0,0.015164924999955604,False,False,False,False,False,0.18450470411216613,3.653116905823098,91.32792264557746,96.65124613279995,DOGE,False,False,False,0.0,False
DOGE,conservative,long,2025-09-10 08:10:00,2025-09-10 19:10:00,0.24219,0.24219,0.26664,stop,breakout,True,132,1,7.0,0.02579041248606462,False,False,False,False,False,0.07793593844557806,0.18870406155442193,4.717601538860548,101.3688476716605,DOGE,False,False,False,0.0,False
DOGE,conservative,long,2025-09-12 13:25:00,2025-09-14 13:25:00,0.26251,0.28425,3.686235472958767,max_hold_time,breakout,True,576,1,7.0,0.016146165860348245,False,False,False,False,False,0.17948533571780706,3.50675013724096,87.668753431024,189.0376011026845,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-09-20 02:10:00,2025-09-22 02:10:00,0.26372,0.24967,1.5663369349512557,max_hold_time,breakout,True,576,1,7.0,0.02732886639943668,False,False,False,False,False,0.10604172004952739,1.4602952149017283,36.50738037254321,225.5449814752277,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-09-23 02:40:00,2025-09-24 04:35:00,0.23712,0.23712,0.26664,stop,breakout,True,311,1,7.0,0.02683552631578956,False,False,False,False,False,0.08824123559695976,0.17839876440304023,4.459969110076005,230.0049505853037,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-09-28 08:25:00,2025-09-28 17:10:00,0.22741,0.23118310778393925,-1.0,stop,breakout,True,105,0,7.0,0.01659165289098652,False,False,False,False,False,0.0823305555495369,-1.0823305555495368,-27.05826388873842,202.94668669656528,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-09-30 14:25:00,2025-09-30 20:50:00,0.2281,0.23340852481241578,-1.0,stop,breakout,True,77,0,7.0,0.023272796196474276,False,False,False,False,False,0.056288895796649446,-1.0562888957966494,-26.407222394916236,176.53946430164905,DOGE,False,False,False,0.0,False
DOGE,conservative,long,2025-10-01 23:25:00,2025-10-03 23:25:00,0.24728,0.25862,1.5619452909305882,max_hold_time,breakout,True,576,1,7.0,0.02360382456733715,False,False,False,False,False,0.12277671322850948,1.4391685777020786,35.979214442551964,212.518678744201,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-10-22 10:55:00,2025-10-23 08:15:00,0.19005,0.19473,-0.8674296835179045,reversal,breakout,True,256,0,7.0,0.02838858195211796,False,False,False,False,False,0.05875601686668809,-0.9261857003845926,-23.154642509614813,189.3640362345862,DOGE,False,False,False,0.0,False
DOGE,conservative,long,2025-10-25 00:40:00,2025-10-27 00:40:00,0.19837,0.20797,1.904679457770159,max_hold_time,breakout,True,576,1,7.0,0.019697056734152795,False,False,False,False,False,0.14712858063586462,1.7575508771342943,43.938771928357355,233.30280816294356,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-10-28 05:55:00,2025-10-30 05:55:00,0.19839,0.19105,1.3098060228956363,max_hold_time,breakout,True,576,1,7.0,0.02364576148097522,False,False,False,False,False,0.12255896272706876,1.1872470601685676,29.68117650421419,262.98398466715776,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-11-19 15:40:00,2025-11-19 23:55:00,0.15605,0.1546,0.47822576317129284,reversal,breakout,True,99,1,7.0,0.029278460829134212,False,False,False,False,False,0.06639693293117299,0.41182883024011985,10.295720756002996,273.27970542316075,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-11-29 06:25:00,2025-12-01 06:25:00,0.14925,0.13683,2.684960479890985,max_hold_time,breakout,True,576,1,7.0,0.02294160813893493,False,False,False,False,False,0.12632070003330378,2.558639779857681,63.96599449644202,337.24569991960277,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-12-24 02:25:00,2025-12-24 16:30:00,0.12897,0.12897,0.26664,stop,breakout,True,169,1,7.0,0.019860432658757785,False,False,False,False,False,0.10493225579761103,0.16170774420238895,4.042693605059724,341.28839352466247,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2026-01-16 02:10:00,2026-01-17 15:55:00,0.13935,0.13935,0.26664,stop,breakout,True,453,1,7.0,0.024466132643944413,False,False,False,False,False,0.10839473645445119,0.1582452635455488,3.95613158863872,345.24452511330117,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2026-01-25 06:10:00,2026-01-26 15:10:00,0.12301,0.12301,0.26664,stop,breakout,True,396,1,7.0,0.011411482912393838,False,False,False,False,False,0.22240755381962818,0.04423244618037181,1.1058111545092952,346.35033626781046,DOGE,False,False,False,0.0,False
