symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,dynamic_threshold_active,drift_stop_tightened,soft_trim_done,soft_tighten_done,used_real_cvd,fee_interest_r_cost,net_r,dollar_pnl,dollar_running_total,coin,use_adverse_drift,dynamic_threshold_enabled,drift_stop_tighten_enabled,obv_confirmation_bonus,soft_exit_enabled
DOGE,conservative,long,2025-08-13 22:40:00,2025-08-14 06:15:00,0.24522,0.24522,0.12,stop,breakout,True,91,1,7.0,0.035898445784451935,False,False,False,False,False,0.05370706051109992,0.06629293948890008,1.657323487222502,1.657323487222502,DOGE,False,False,False,0.0,False
DOGE,conservative,long,2025-09-07 07:40:00,2025-09-09 07:40:00,0.21754,0.2399,5.881178535167439,max_hold_time,breakout,True,576,1,7.0,0.015164924999955604,False,False,False,False,False,0.19109886794748304,5.690079667219956,142.2519916804989,143.9093151677214,DOGE,False,False,False,0.0,False
DOGE,conservative,long,2025-09-10 08:10:00,2025-09-10 19:10:00,0.24219,0.24219,0.12,stop,breakout,True,132,1,7.0,0.02579041248606462,False,False,False,False,False,0.07793593844557806,0.04206406155442194,1.0516015388605484,144.96091670658194,DOGE,False,False,False,0.0,False
DOGE,conservative,long,2025-09-12 13:25:00,2025-09-14 13:25:00,0.26251,0.28425,4.479766239710443,max_hold_time,breakout,True,576,1,7.0,0.016146165860348245,False,False,False,False,False,0.17948533571780706,4.300280903992636,107.50702259981591,252.46793930639785,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-09-20 02:10:00,2025-09-22 02:10:00,0.26372,0.24967,1.777030740525825,max_hold_time,breakout,True,576,1,7.0,0.02732886639943668,False,False,False,False,False,0.10604172004952739,1.6709890204762976,41.77472551190744,294.2426648183053,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-09-23 02:40:00,2025-09-24 04:35:00,0.23712,0.23712,0.12,stop,breakout,True,311,1,7.0,0.02683552631578956,False,False,False,False,False,0.08824123559695976,0.031758764403040235,0.7939691100760059,295.0366339283813,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-09-28 08:25:00,2025-09-28 17:10:00,0.22741,0.23118310778393925,-1.0,stop,breakout,True,105,0,7.0,0.01659165289098652,False,False,False,False,False,0.0823305555495369,-1.0823305555495368,-27.05826388873842,267.9783700396429,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-09-30 14:25:00,2025-09-30 20:50:00,0.2281,0.23340852481241578,-1.0,stop,breakout,True,77,0,7.0,0.023272796196474276,False,False,False,False,False,0.056288895796649446,-1.0562888957966494,-26.407222394916236,241.5711476447267,DOGE,False,False,False,0.0,False
DOGE,conservative,long,2025-10-01 23:25:00,2025-10-03 23:25:00,0.24728,0.25862,1.7714316743527827,max_hold_time,breakout,True,576,1,7.0,0.02360382456733715,False,False,False,False,False,0.12277671322850948,1.6486549611242731,41.21637402810683,282.7875216728335,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-10-22 10:55:00,2025-10-23 10:15:00,0.19005,0.19544525000000001,-1.0,stop,breakout,True,280,0,7.0,0.02838858195211796,False,False,False,False,False,0.0604468374959453,-1.0604468374959453,-26.51117093739863,256.2763507354349,DOGE,False,False,False,0.0,False
