coin,strategy,days,atr_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost
BTC,conservative,365,2.0,False,101,57.4,0.061,6.17,230.8,101,57.4,-0.088,-8.89,0.149
