symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,fee_interest_r_cost,net_r,dollar_pnl,dollar_running_total,coin,use_adverse_drift
DOGE,conservative,long,2025-08-13 22:40:00,2025-08-14 05:40:00,0.24522,0.24773,0.456735861500291,reversal,breakout,True,84,1,7.0,0.03589844413896735,0.05331707392639824,0.40341878757389277,10.085469689347319,10.085469689347319,DOGE,False
DOGE,conservative,long,2025-09-07 07:40:00,2025-09-09 00:40:00,0.21754,0.23791,4.383272422930676,reversal,breakout,True,492,1,7.0,0.015164925100274772,0.18002067151327605,4.2032517514174,105.08129378543501,115.16676347478233,DOGE,False
DOGE,conservative,long,2025-09-10 08:10:00,2025-09-10 19:10:00,0.24219,0.24219,0.26664,stop,breakout,True,132,1,7.0,0.02579041248606462,0.07793593844557806,0.18870406155442193,4.717601538860548,119.88436501364288,DOGE,False
DOGE,conservative,long,2025-09-12 13:25:00,2025-09-13 16:55:00,0.26251,0.29333,5.114474980523881,reversal,breakout,True,330,1,7.0,0.016146165860348245,0.14901370522327256,4.965461275300608,124.13653188251521,244.0208968961581,DOGE,False
DOGE,conservative,short,2025-09-20 02:10:00,2025-09-20 07:10:00,0.26372,0.26579,-0.2872139919592384,reversal,breakout,True,60,0,7.0,0.027328870653393945,0.046690549938313494,-0.3339045418975519,-8.347613547438797,235.67328334871928,DOGE,False
DOGE,conservative,short,2025-09-21 16:10:00,2025-09-22 13:10:00,0.26533,0.24256,3.5742471160110263,reversal,breakout,True,252,1,7.0,0.017297893189612938,0.13007364395977905,3.444173472051247,86.10433680128118,321.7776201500005,DOGE,False
DOGE,conservative,short,2025-09-23 02:40:00,2025-09-23 06:25:00,0.23712,0.24228,-0.810907650819391,reversal,breakout,True,45,0,7.0,0.02683552631578956,0.046430987987251635,-0.8573386388066426,-21.433465970166065,300.3441541798344,DOGE,False
DOGE,conservative,short,2025-09-28 08:25:00,2025-09-28 14:20:00,0.22741,0.229,-0.4214032810745728,reversal,breakout,True,71,0,7.0,0.01659165289098652,0.07823210915322028,-0.4996353902277931,-12.490884755694827,287.85326942413957,DOGE,False
DOGE,conservative,short,2025-09-30 14:25:00,2025-09-30 18:45:00,0.2281,0.23091,-0.5293372639848778,reversal,breakout,True,52,0,7.0,0.023272796196474276,0.05414046465937275,-0.5834777286442505,-14.586943216106263,273.2663262080333,DOGE,False
DOGE,conservative,long,2025-10-01 23:25:00,2025-10-02 13:15:00,0.24728,0.25381,1.0125256745834836,reversal,breakout,True,166,1,7.0,0.02360382456733715,0.08803658043093261,0.924489094152551,23.112227353813775,296.37855356184707,DOGE,False
DOGE,conservative,short,2025-10-22 10:55:00,2025-10-22 14:55:00,0.19005,0.19238,-0.43186135952921384,reversal,breakout,True,48,0,7.0,0.02838858195211796,0.044102238079792265,-0.4759635976090061,-11.899089940225153,284.4794636216219,DOGE,False
DOGE,conservative,long,2025-10-25 00:40:00,2025-10-25 21:10:00,0.19837,0.19714,-0.31479518431961856,reversal,breakout,True,246,0,7.0,0.019697043232712097,0.08366737994782204,-0.3984625642674406,-9.961564106686014,274.5178995149359,DOGE,False
DOGE,conservative,short,2025-10-28 05:55:00,2025-10-28 07:00:00,0.19839,0.20196,-0.760607656789063,reversal,breakout,True,13,0,7.0,0.023658529402387544,0.0499608399108998,-0.8105684966999628,-20.26421241749907,254.25368709743682,DOGE,False
DOGE,conservative,short,2025-11-19 15:40:00,2025-11-19 21:05:00,0.15605,0.15083,1.0283699465448546,reversal,breakout,True,65,1,7.0,0.029277646002504994,0.06407618972643804,0.9642937568184166,24.107343920460416,278.36103101789723,DOGE,False
DOGE,conservative,short,2025-11-29 06:25:00,2025-11-30 20:25:00,0.14925,0.14971,-0.13434442055069867,reversal,breakout,True,456,0,7.0,0.02294160813893493,0.09014189360554598,-0.22448631415624465,-5.612157853906116,272.7488731639911,DOGE,False
DOGE,conservative,short,2025-12-24 02:25:00,2025-12-24 13:40:00,0.12897,0.12787,0.5529560771453095,reversal,breakout,True,135,1,7.0,0.019860432658757785,0.10150836261419571,0.45144771453111376,11.286192863277844,284.03506602726895,DOGE,False
DOGE,conservative,short,2026-01-16 02:10:00,2026-01-16 07:25:00,0.13935,0.13997,-0.18183353517127018,reversal,breakout,True,63,0,7.0,0.024468690865995665,0.052393485496259454,-0.23422702066752965,-5.855675516688241,278.17939051058073,DOGE,False
DOGE,conservative,short,2026-01-17 06:40:00,2026-01-17 13:10:00,0.13728,0.13755,-0.18638814295280082,reversal,breakout,True,78,0,7.0,0.010552083333333127,0.12433563672260856,-0.3107237796754094,-7.768094491885234,270.4112960186955,DOGE,False
DOGE,conservative,short,2026-01-25 06:10:00,2026-01-25 12:55:00,0.12301,0.12326,-0.1780973759708009,reversal,breakout,True,81,0,7.0,0.011411482521870903,0.11549770132618273,-0.29359507729698364,-7.339876932424591,263.0714190862709,DOGE,False
DOGE,conservative,short,2026-01-31 04:40:00,2026-01-31 23:15:00,0.11493,0.10344,2.4391566427663136,reversal,breakout,True,223,1,7.0,0.03067990178810699,0.07144742558627502,2.3677092171800385,59.19273042950096,322.26414951577186,DOGE,False
DOGE,conservative,short,2026-02-17 10:25:00,2026-02-17 13:10:00,0.09869,0.10016,-0.5228711673899111,reversal,breakout,True,33,0,7.0,0.028487182085317718,0.04289648573664358,-0.5657676531265547,-14.144191328163869,308.119958187608,DOGE,False
DOGE,conservative,short,2026-03-02 12:40:00,2026-03-02 14:45:00,0.09141,0.09353,-0.7320498003301904,reversal,breakout,True,25,0,7.0,0.031681192874285086,0.03806674845816437,-0.7701165487883548,-19.252913719708868,288.8670444678991,DOGE,False
DOGE,conservative,short,2026-03-03 07:40:00,2026-03-03 16:05:00,0.09139,0.09147,0.2486915252467135,reversal,breakout,True,101,1,7.0,0.032515782981370756,0.059909367740462106,0.1887821575062514,4.719553937656285,293.5865984055554,DOGE,False
DOGE,conservative,short,2026-03-07 08:55:00,2026-03-07 11:10:00,0.09042,0.09079,-0.2122018942182179,reversal,breakout,True,27,0,7.0,0.019283593372225384,0.06274764130542142,-0.2749495355236393,-6.873738388090983,286.7128600174644,DOGE,False
DOGE,conservative,short,2026-03-19 05:25:00,2026-03-19 19:15:00,0.09444,0.0939,0.5488698176572944,reversal,breakout,True,166,1,7.0,0.01350720033883953,0.15384387199949767,0.3950259456577967,9.875648641444917,296.5885086589093,DOGE,False
DOGE,conservative,short,2026-03-20 13:55:00,2026-03-20 17:55:00,0.09341,0.09404,-0.30065715062922965,reversal,breakout,True,48,0,7.0,0.022432394818541826,0.05581214177654992,-0.35646929240577957,-8.911732310144489,287.6767763487648,DOGE,False
DOGE,conservative,short,2026-03-23 08:55:00,2026-03-23 11:05:00,0.08988,0.09428,-2.5859687685499186,reversal,breakout,True,26,0,7.0,0.018930685358255452,0.06381174147364957,-2.649780510023568,-66.2445127505892,221.4322635981756,DOGE,False
DOGE,conservative,long,2026-03-25 00:40:00,2026-03-25 15:10:00,0.09529,0.09599,0.47066415449961074,reversal,breakout,True,174,1,7.0,0.024004882329689285,0.08723225430728886,0.3834319001923219,9.585797504808047,231.01806110298367,DOGE,False
DOGE,conservative,short,2026-03-29 13:10:00,2026-03-29 22:00:00,0.09037,0.09087,-0.35418540897789375,reversal,breakout,True,106,0,7.0,0.01562122385747475,0.08757316407993299,-0.44175857305782673,-11.043964326445668,219.974096776538,DOGE,False
DOGE,conservative,short,2026-04-05 12:25:00,2026-04-05 21:10:00,0.09011,0.09048,-0.35476685515840656,reversal,breakout,True,105,0,7.0,0.01157405911471736,0.11802255254278247,-0.47278940770118905,-11.819735192529727,208.15436158400829,DOGE,False
DOGE,conservative,long,2026-04-10 14:10:00,2026-04-11 05:10:00,0.09321,0.09321,0.26664,stop,breakout,True,180,1,7.0,0.014825877051818419,0.14204893192080636,0.12459106807919362,3.1147767019798405,211.26913828598813,DOGE,False
DOGE,conservative,short,2026-04-19 02:25:00,2026-04-19 12:10:00,0.09445,0.09496,-0.2781762919059706,reversal,breakout,True,117,0,7.0,0.01941100851775811,0.07160885013925794,-0.34978514204522854,-8.744628551130713,202.52450973485742,DOGE,False
DOGE,conservative,short,2026-04-21 19:40:00,2026-04-22 02:10:00,0.09369,0.09536575946525627,-1.0,stop,breakout,True,78,0,7.0,0.017886214806876688,0.07335257985918726,-1.0733525798591872,-26.83381449647968,175.69069523837774,DOGE,False
DOGE,conservative,long,2026-04-26 11:10:00,2026-04-27 05:15:00,0.09873,0.09877,0.28948291814990806,reversal,breakout,True,217,1,7.0,0.011824688961985005,0.18436002900443688,0.10512288914547119,2.6280722286367797,178.3187674670145,DOGE,False
DOGE,conservative,long,2026-05-03 20:25:00,2026-05-03 21:25:00,0.10889,0.10848,-0.27603711914436496,reversal,breakout,True,12,0,7.0,0.013640439782233978,0.0865074747470308,-0.36254459389139576,-9.063614847284894,169.2551526197296,DOGE,False
DOGE,conservative,long,2026-05-05 05:25:00,2026-05-06 13:15:00,0.11174,0.11497,1.2281649976558398,reversal,breakout,True,382,1,7.0,0.02004304635761592,0.12523046423261175,1.1029345334232281,27.5733633355807,196.8285159553103,DOGE,False
DOGE,conservative,long,2026-05-11 17:40:00,2026-05-12 02:25:00,0.11169,0.1112,-0.1599829326569136,reversal,breakout,True,105,0,7.0,0.027422568846492204,0.04981298461302737,-0.20979591726994096,-5.244897931748524,191.5836180235618,DOGE,False
DOGE,conservative,short,2026-05-19 22:10:00,2026-05-20 06:10:00,0.10315,0.10365,-0.22979260074036456,reversal,breakout,True,96,0,7.0,0.021094281223482083,0.06390357584212972,-0.29369617658249425,-7.342404414562356,184.24121360899943,DOGE,False
DOGE,conservative,short,2026-05-24 20:25:00,2026-05-25 00:20:00,0.10182,0.1027,-0.4939354537837043,reversal,breakout,True,47,0,7.0,0.01749763606291589,0.07143822145490972,-0.565373675238614,-14.134341880965351,170.1068717280341,DOGE,False
DOGE,conservative,short,2026-05-28 13:40:00,2026-05-28 16:40:00,0.09741,0.09913,-0.7700106273314313,reversal,breakout,True,36,0,7.0,0.0229312740412199,0.05355132025340676,-0.8235619475848381,-20.589048689620952,149.51782303841316,DOGE,False
DOGE,conservative,long,2026-05-30 16:10:00,2026-05-30 22:40:00,0.10158,0.10051,-0.6812408173076944,reversal,breakout,True,78,0,7.0,0.015462328933759947,0.08485138336020144,-0.7660922006678959,-19.152305016697397,130.36551802171576,DOGE,False
DOGE,conservative,short,2026-06-03 15:40:00,2026-06-04 03:25:00,0.09314,0.09073,1.110098883435258,reversal,breakout,True,141,1,7.0,0.020452544556581517,0.09915636630882688,1.0109425171264312,25.273562928160782,155.63908094987653,DOGE,False
DOGE,conservative,short,2026-06-05 05:40:00,2026-06-05 20:40:00,0.08534,0.08215,0.8938156998515605,reversal,breakout,True,180,1,7.0,0.03973555437960948,0.05300039304549645,0.8408153068060641,21.0203826701516,176.65946362002813,DOGE,False
DOGE,conservative,long,2026-06-11 17:30:00,2026-06-12 06:35:00,0.08614,0.08547,-0.3612587525683887,reversal,breakout,True,157,0,7.0,0.021530373175592227,0.06827563962832081,-0.4295343921967095,-10.738359804917739,165.9211038151104,DOGE,False
DOGE,conservative,short,2026-06-17 07:25:00,2026-06-17 15:35:00,0.08679,0.08679,0.26664,stop,breakout,True,98,1,7.0,0.016339670468947975,0.11885184610611277,0.14778815389388722,3.6947038473471805,169.61580766245757,DOGE,False
DOGE,conservative,short,2026-06-24 09:25:00,2026-06-24 20:15:00,0.07881,0.07533,2.41527355590336,reversal,breakout,True,130,1,7.0,0.013701433828194397,0.14640803474685354,2.2688655211565063,56.72163802891266,226.33744569137022,DOGE,False
