coin,strategy,days,atr_override,min_score_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost,total_dollar_pnl,avg_dollar_win,avg_dollar_loss,biggest_dollar_win,biggest_dollar_loss,final_dollar_running_total
LTC,conservative,365,2.0,80.0,False,44,52.3,0.018,0.8,187.5,44,52.3,-0.106,-4.66,0.124,-116.45,18.95,-26.3,112.2,-28.19,-116.45
