coin,strategy,days,atr_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost
XRP,balanced,365,2.5,False,251,52.6,0.094,23.59,252.0,49,50.6,-0.019,-4.82,0.113
