symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,dynamic_threshold_active,drift_stop_tightened,soft_trim_done,soft_tighten_done,fee_interest_r_cost,net_r,dollar_pnl,dollar_running_total,coin,use_adverse_drift,dynamic_threshold_enabled,drift_stop_tighten_enabled,obv_confirmation_bonus,soft_exit_enabled
ETH,conservative,long,2025-08-07 09:25:00,2025-08-09 21:25:00,3724.99,4269.11,5.519186295461677,max_hold_time,breakout,True,720,1,7.0,0.01854087151767498,False,False,False,False,0.1718365825987625,5.347349712862914,133.68374282157285,133.68374282157285,ETH,False,False,False,0.0,False
ETH,conservative,long,2025-08-10 19:25:00,2025-08-11 08:00:00,4242.77,4259.04,0.38221649632558174,reversal,breakout,True,151,1,7.0,0.02212070651956175,False,False,False,False,0.09258293799020006,0.2896335583353817,7.240838958384542,140.92458177995738,ETH,False,False,False,0.0,False
ETH,conservative,long,2025-08-13 18:10:00,2025-08-14 12:30:00,4742.68,4559.62,-1.3821171706520716,reversal,breakout,True,220,0,7.0,0.027927031368613724,False,False,False,False,0.057148931403919,-1.4392661020559907,-35.98165255139977,104.9429292285576,ETH,False,False,False,0.0,False
ETH,conservative,long,2025-08-31 09:10:00,2025-08-31 23:20:00,4472.18,4415.07,-0.7294683180134728,reversal,breakout,True,170,0,7.0,0.017505980910887956,False,False,False,False,0.08545650812800518,-0.814924826141478,-20.37312065353695,84.56980857502066,ETH,False,False,False,0.0,False
ETH,conservative,long,2025-09-03 17:25:00,2025-09-04 02:55:00,4480.0,4421.06,-0.5680465368808633,reversal,breakout,True,114,0,7.0,0.023160514404754095,False,False,False,False,0.05975687654484523,-0.6278034134257084,-15.69508533564271,68.87472323937794,ETH,False,False,False,0.0,False
ETH,conservative,short,2025-09-04 18:25:00,2025-09-05 07:25:00,4280.6,4373.89,-1.0047269196394362,reversal,breakout,True,156,0,7.0,0.021691141501284743,False,False,False,False,0.06767739724131401,-1.0724043168807502,-26.810107922018755,42.064615317359184,ETH,False,False,False,0.0,False
ETH,conservative,long,2025-09-10 08:55:00,2025-09-10 18:25:00,4332.41,4336.46,0.314037522867703,reversal,breakout,True,114,1,7.0,0.01314922885127828,False,False,False,False,0.1501228720198372,0.16391465084786577,4.0978662711966445,46.16248158855583,ETH,False,False,False,0.0,False
ETH,conservative,long,2025-09-12 13:55:00,2025-09-13 15:40:00,4539.64,4655.67,1.6542534337894634,reversal,breakout,True,309,1,7.0,0.01228035262708056,False,False,False,False,0.192502615502011,1.4617508182874523,36.54377045718631,82.70625204574213,ETH,False,False,False,0.0,False
ETH,conservative,short,2025-09-16 11:05:00,2025-09-16 17:15:00,4496.01,4496.01,0.26664,stop,breakout,True,74,1,7.0,0.010404391894146006,False,False,False,False,0.18203851020506565,0.08460148979493434,2.1150372448733585,84.8212892906155,ETH,False,False,False,0.0,False
ETH,conservative,short,2025-09-17 14:25:00,2025-09-17 20:05:00,4474.32,4532.01,-0.7642097572504759,reversal,breakout,True,68,0,7.0,0.016871780603710976,False,False,False,False,0.07657757235865326,-0.8407873296091292,-21.01968324022823,63.801606050387264,ETH,False,False,False,0.0,False
ETH,conservative,short,2025-09-19 11:55:00,2025-09-21 23:55:00,4513.8,4444.97,0.9462164827661766,max_hold_time,breakout,True,720,1,7.0,0.014959861441119026,False,False,False,False,0.21296988695649852,0.7332465958096781,18.33116489524195,82.13277094562922,ETH,False,False,False,0.0,False
ETH,conservative,short,2025-09-23 02:25:00,2025-09-24 05:35:00,4159.01,4159.01,0.26664,stop,breakout,True,326,1,7.0,0.015520361816874585,False,False,False,False,0.15450670727229848,0.1121332927277015,2.803332318192538,84.93610326382175,ETH,False,False,False,0.0,False
ETH,conservative,short,2025-09-26 07:40:00,2025-09-26 13:05:00,3908.91,3935.46,-0.22503266787797435,reversal,breakout,True,65,0,7.0,0.030183061262602572,False,False,False,False,0.04260667891872784,-0.2676393467967022,-6.690983669917555,78.24511959390419,ETH,False,False,False,0.0,False
