coin,strategy,days,atr_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost
ETH,swing-trend,365,2.0,True,398,54.5,0.066,26.29,128.3,25,53.8,-0.014,-5.43,0.08
