symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,dynamic_threshold_active,drift_stop_tightened,soft_trim_done,soft_tighten_done,used_real_cvd,fee_interest_r_cost,net_r,dollar_pnl,dollar_running_total,coin,use_adverse_drift,dynamic_threshold_enabled,drift_stop_tighten_enabled,obv_confirmation_bonus,soft_exit_enabled
DOGE,conservative,long,2025-08-13 22:40:00,2025-08-14 06:15:00,0.24522,0.24522,0.16000000000000003,stop,breakout,True,91,1,7.0,0.035898445784451935,False,False,False,False,False,0.05370706051109992,0.10629293948890012,2.657323487222503,2.657323487222503,DOGE,False,False,False,0.0,False
DOGE,conservative,long,2025-09-07 07:40:00,2025-09-09 07:40:00,0.21754,0.2399,5.5822856801575895,max_hold_time,breakout,True,576,1,7.0,0.015164924999955604,False,False,False,False,False,0.19109886794748304,5.3911868122101065,134.77967030525267,137.43699379247516,DOGE,False,False,False,0.0,False
DOGE,conservative,long,2025-09-10 08:10:00,2025-09-10 19:10:00,0.24219,0.24219,0.16000000000000003,stop,breakout,True,132,1,7.0,0.02579041248606462,False,False,False,False,False,0.07793593844557806,0.08206406155442197,2.0516015388605493,139.48859533133572,DOGE,False,False,False,0.0,False
DOGE,conservative,long,2025-09-12 13:25:00,2025-09-14 13:25:00,0.26251,0.28425,4.263309402080417,max_hold_time,breakout,True,576,1,7.0,0.016146165860348245,False,False,False,False,False,0.17948533571780706,4.08382406636261,102.09560165906527,241.58419699040098,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-09-20 02:10:00,2025-09-22 02:10:00,0.26372,0.24967,1.719558344024306,max_hold_time,breakout,True,576,1,7.0,0.02732886639943668,False,False,False,False,False,0.10604172004952739,1.6135166239747787,40.33791559936947,281.92211258977045,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-09-23 02:40:00,2025-09-24 04:35:00,0.23712,0.23712,0.16000000000000003,stop,breakout,True,311,1,7.0,0.02683552631578956,False,False,False,False,False,0.08824123559695976,0.07175876440304027,1.7939691100760067,283.7160816998465,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-09-28 08:25:00,2025-09-28 17:10:00,0.22741,0.23118310778393925,-1.0,stop,breakout,True,105,0,7.0,0.01659165289098652,False,False,False,False,False,0.0823305555495369,-1.0823305555495368,-27.05826388873842,256.6578178111081,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-09-30 14:25:00,2025-09-30 20:50:00,0.2281,0.23340852481241578,-1.0,stop,breakout,True,77,0,7.0,0.023272796196474276,False,False,False,False,False,0.056288895796649446,-1.0562888957966494,-26.407222394916236,230.25059541619186,DOGE,False,False,False,0.0,False
DOGE,conservative,long,2025-10-01 23:25:00,2025-10-03 23:25:00,0.24728,0.25862,1.714288634684972,max_hold_time,breakout,True,576,1,7.0,0.02360382456733715,False,False,False,False,False,0.12277671322850948,1.5915119214564624,39.78779803641156,270.03839345260343,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-10-22 10:55:00,2025-10-23 10:15:00,0.19005,0.19544525000000001,-1.0,stop,breakout,True,280,0,7.0,0.02838858195211796,False,False,False,False,False,0.0604468374959453,-1.0604468374959453,-26.51117093739863,243.5272225152048,DOGE,False,False,False,0.0,False
DOGE,conservative,long,2025-10-25 00:40:00,2025-10-27 00:40:00,0.19837,0.20797,2.1255490718705974,max_hold_time,breakout,True,576,1,7.0,0.019697056734152795,False,False,False,False,False,0.14712858063586462,1.9784204912347327,49.460512280868315,292.98773479607314,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-10-28 05:55:00,2025-10-30 05:55:00,0.19839,0.19105,1.4117366406427316,max_hold_time,breakout,True,576,1,7.0,0.02364576148097522,False,False,False,False,False,0.12255896272706876,1.289177677915663,32.22944194789157,325.2171767439647,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-11-19 15:40:00,2025-11-20 01:35:00,0.15605,0.15605,0.16000000000000003,stop,breakout,True,119,1,7.0,0.029278460829134212,False,False,False,False,False,0.06776312496679385,0.09223687503320618,2.3059218758301547,327.5230986197949,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-11-29 06:25:00,2025-12-01 06:25:00,0.14925,0.13683,3.0618394838949876,max_hold_time,breakout,True,576,1,7.0,0.02294160813893493,False,False,False,False,False,0.12632070003330378,2.9355187838616836,73.38796959654209,400.91106821633696,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-12-24 02:25:00,2025-12-24 16:30:00,0.12897,0.12897,0.16000000000000003,stop,breakout,True,169,1,7.0,0.019860432658757785,False,False,False,False,False,0.10493225579761103,0.055067744202388996,1.376693605059725,402.28776182139666,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2026-01-16 02:10:00,2026-01-17 15:55:00,0.13935,0.13935,0.16000000000000003,stop,breakout,True,453,1,7.0,0.024466132643944413,False,False,False,False,False,0.10839473645445119,0.05160526354554884,1.290131588638721,403.57789341003536,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2026-01-25 06:10:00,2026-01-26 15:10:00,0.12301,0.12301,0.16000000000000003,stop,breakout,True,396,1,7.0,0.011411482912393838,False,False,False,False,False,0.22240755381962818,-0.06240755381962815,-1.5601888454907038,402.01770456454466,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2026-01-31 04:40:00,2026-02-02 04:40:00,0.11493,0.10437,2.5558881165719542,max_hold_time,breakout,True,576,1,7.0,0.03067990178810699,False,False,False,False,False,0.0944592332796647,2.4614288832922897,61.535722082307245,463.5534266468519,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2026-02-17 10:25:00,2026-02-17 16:00:00,0.09869,0.1015014,-1.0,stop,breakout,True,67,0,7.0,0.028487182085317718,False,False,False,False,False,0.045283524222807056,-1.0452835242228071,-26.13208810557018,437.4213385412817,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2026-03-02 12:40:00,2026-03-02 15:05:00,0.09141,0.09430597777105425,-1.0,stop,breakout,True,29,0,7.0,0.03168119211305374,False,False,False,False,False,0.03831926512322718,-1.0383192651232271,-25.957981628080677,411.46335691320104,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2026-03-03 07:40:00,2026-03-03 16:05:00,0.09139,0.09139,0.16000000000000003,stop,breakout,True,101,1,7.0,0.032515782795118055,False,False,False,False,False,0.05990936808362721,0.10009063191637282,2.502265797909321,413.96562271111037,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2026-03-07 08:55:00,2026-03-08 10:20:00,0.09042,0.09042,0.16000000000000003,stop,breakout,True,305,1,7.0,0.019283286076721737,False,False,False,False,False,0.12217834608822714,0.03782165391177289,0.9455413477943222,414.9111640589047,DOGE,False,False,False,0.0,False
