symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,fee_interest_r_cost,net_r,dollar_pnl,dollar_running_total,coin
DOGE,conservative,long,2025-07-28 06:55:00,2025-07-28 13:20:00,0.24618,0.2378435770532139,-1.0,stop,trend_following,False,77,0,7.0,0.033863120264790415,0.038685153339578345,-1.0386851533395784,-25.96712883348946,-25.96712883348946,DOGE
DOGE,conservative,short,2025-07-28 19:10:00,2025-07-29 07:15:00,0.23028,0.23028,0.26664,stop,trend_following,False,145,1,7.0,0.03821656733768178,0.053275323814666396,0.21336467618533358,5.33411690463334,-20.63301192885612,DOGE
DOGE,conservative,long,2025-07-29 10:55:00,2025-07-29 14:00:00,0.22571,0.22571,0.26664,stop,mean_reversion,False,37,1,7.0,0.016048513579371714,0.1134061413849177,0.1532338586150823,3.830846465377057,-16.802165463479064,DOGE
DOGE,conservative,long,2025-07-29 14:10:00,2025-07-29 14:50:00,0.22497,0.22208769,-1.0,stop,mean_reversion,False,8,0,7.0,0.012811974929990661,0.09210133538724152,-1.0921013353872415,-27.302533384681038,-44.1046988481601,DOGE
DOGE,conservative,long,2025-07-29 16:10:00,2025-07-29 16:15:00,0.22156,0.21988,-0.19043807657196857,reversal,mean_reversion,False,1,0,7.0,0.03981659693785687,0.029635882791331124,-0.22007395936329968,-5.501848984082492,-49.60654783224259,DOGE
DOGE,conservative,long,2025-07-29 16:45:00,2025-07-29 16:50:00,0.22145,0.22093,-0.058945118938944455,reversal,mean_reversion,False,1,0,7.0,0.03983637488169595,0.029621169182795982,-0.08856628812174044,-2.214157203043511,-51.8207050352861,DOGE
DOGE,conservative,short,2025-07-29 19:20:00,2025-07-31 00:25:00,0.22126,0.22126,0.26664,stop,trend_following,False,349,1,7.0,0.039732302101087316,0.06151166357745773,0.20512833642254225,5.128208410563556,-46.692496624722544,DOGE
DOGE,conservative,long,2025-07-31 08:25:00,2025-07-31 14:15:00,0.22409,0.2169588249038476,-1.0,stop,breakout,True,70,0,7.0,0.03182281715450225,0.0407254955998339,-1.040725495599834,-26.01813738999585,-72.7106340147184,DOGE
DOGE,conservative,short,2025-07-31 15:25:00,2025-08-02 03:25:00,0.21678,0.20232,1.6332691043979457,max_hold_time,trend_following,False,432,1,7.0,0.03254084833206522,0.08020688254239976,1.5530622218555459,38.82655554638865,-33.88407846832975,DOGE
DOGE,conservative,long,2025-08-02 06:25:00,2025-08-02 06:30:00,0.19864,0.19812,-0.1729971422202912,reversal,mean_reversion,False,1,0,7.0,0.015132047925896168,0.0779801918272154,-0.2509773340475066,-6.274433351187665,-40.158511819517415,DOGE
DOGE,conservative,short,2025-08-02 14:10:00,2025-08-03 11:05:00,0.19824,0.19824,0.26664,stop,trend_following,False,251,1,7.0,0.027661016949152642,0.08126960784313697,0.18537039215686302,4.634259803921576,-35.52425201559584,DOGE
DOGE,conservative,short,2025-08-03 11:10:00,2025-08-04 00:55:00,0.19943,0.20286,-0.5534609352032767,reversal,mean_reversion,False,165,0,7.0,0.03107539503705059,0.047819182933258646,-0.6012801181365353,-15.032002953413382,-50.556254969009224,DOGE
DOGE,conservative,long,2025-08-04 02:55:00,2025-08-05 07:35:00,0.20269,0.20269,0.26664,stop,breakout,True,344,1,7.0,0.026789028657127418,0.0908580908681964,0.17578190913180358,4.394547728295089,-46.161707240714136,DOGE
DOGE,conservative,long,2025-08-05 07:40:00,2025-08-05 14:10:00,0.20217,0.20217,0.26664,stop,mean_reversion,False,78,1,7.0,0.026962767156335627,0.07054172106934782,0.19609827893065218,4.902456973266305,-41.25925026744783,DOGE
DOGE,conservative,long,2025-08-05 14:25:00,2025-08-05 15:55:00,0.19965,0.19823,-0.2244537644197917,reversal,mean_reversion,False,18,0,7.0,0.031687803500439475,0.03761699670926918,-0.26207076112906086,-6.551769028226522,-47.811019295674356,DOGE
DOGE,conservative,short,2025-08-05 18:55:00,2025-08-06 17:55:00,0.19903,0.206,-1.0307797775316554,reversal,trend_following,False,276,0,7.0,0.033974130088381495,0.050273546241117836,-1.0810533237727733,-27.026333094319334,-74.8373523899937,DOGE
DOGE,conservative,short,2025-08-06 18:00:00,2025-08-06 18:05:00,0.20683,0.20663,0.030352829695253724,reversal,mean_reversion,False,1,0,7.0,0.03185790981837162,0.03703946701862798,-0.006686637323374257,-0.16716593308435643,-75.00451832307806,DOGE
DOGE,conservative,short,2025-08-06 18:10:00,2025-08-06 18:15:00,0.20691,0.20639,0.07891735720766052,reversal,mean_reversion,False,1,0,7.0,0.03184559222721861,0.03705379355424413,0.04186356365341639,1.0465890913354097,-73.95792923174265,DOGE
DOGE,conservative,short,2025-08-06 18:20:00,2025-08-06 18:25:00,0.20581,0.20603,-0.033388112664777835,reversal,mean_reversion,False,1,0,7.0,0.032015798492462964,0.03685680368952194,-0.07024491635429977,-1.7561229088574943,-75.71405214060015,DOGE
DOGE,conservative,long,2025-08-06 18:55:00,2025-08-08 06:55:00,0.2056,0.22261,2.0354602000670807,max_hold_time,trend_following,False,432,1,7.0,0.03118372336733584,0.08369751005211613,1.9517626900149645,48.79406725037411,-26.919984890226033,DOGE
DOGE,conservative,long,2025-08-08 07:00:00,2025-08-08 15:05:00,0.22204,0.22204,0.26664,stop,trend_following,False,97,1,7.0,0.029420050065272273,0.0659414241544747,0.2006985758455253,5.017464396138132,-21.902520494087902,DOGE
DOGE,conservative,long,2025-08-08 18:55:00,2025-08-10 06:55:00,0.22686,0.23651,1.1188327855111506,max_hold_time,trend_following,False,432,1,7.0,0.03327836551176937,0.0784293326869355,1.0404034528242152,26.01008632060538,4.1075658265174795,DOGE
DOGE,conservative,long,2025-08-10 11:20:00,2025-08-10 21:00:00,0.23189,0.23189,0.26664,stop,mean_reversion,False,116,1,7.0,0.011684031221700043,0.16929088620769692,0.09734911379230307,2.433727844807577,6.5412936713250565,DOGE
DOGE,conservative,short,2025-08-10 21:25:00,2025-08-11 02:35:00,0.23192,0.2393805106007228,-1.0,stop,breakout,True,62,0,7.0,0.032168465853409836,0.03979052050019727,-1.0397905205001972,-25.99476301250493,-19.453469341179872,DOGE
DOGE,conservative,long,2025-08-11 03:25:00,2025-08-11 11:15:00,0.23855,0.23081186962605274,-1.0,stop,trend_following,False,94,0,7.0,0.03243819062648196,0.04143264386956227,-1.0414326438695622,-26.035816096739055,-45.48928543791892,DOGE
DOGE,conservative,long,2025-08-11 11:20:00,2025-08-11 11:55:00,0.22989,0.2283,-0.19991471090480958,reversal,mean_reversion,False,7,0,7.0,0.034596510017416246,0.03410748654722617,-0.23402219745203576,-5.8505549363008935,-51.33984037421982,DOGE
DOGE,conservative,long,2025-08-11 12:00:00,2025-08-11 12:05:00,0.22863,0.22901,0.044887282257568835,reversal,mean_reversion,False,1,0,7.0,0.03702772834354976,0.0318680095373865,0.013019272720182336,0.3254818180045584,-51.01435855621526,DOGE
