coin,strategy,days,atr_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost
SOL,balanced,365,2.5,False,248,54.4,0.026,6.38,246.6,34,53.6,-0.067,-16.73,0.093
