symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,dynamic_threshold_active,drift_stop_tightened,soft_trim_done,soft_tighten_done,used_real_cvd,fee_interest_r_cost,net_r,dollar_pnl,dollar_running_total,coin,use_adverse_drift,dynamic_threshold_enabled,drift_stop_tighten_enabled,obv_confirmation_bonus,soft_exit_enabled
DOGE,conservative,long,2025-09-10 08:10:00,2025-09-10 19:10:00,0.24219,0.24219,0.26664,stop,breakout,True,132,1,7.0,0.02579041248606462,False,False,False,False,False,0.07793593844557806,0.18870406155442193,4.717601538860548,4.717601538860548,DOGE,False,False,False,0.0,False
DOGE,conservative,long,2025-09-12 13:25:00,2025-09-14 13:25:00,0.26251,0.28425,3.686235472958767,max_hold_time,breakout,True,576,1,7.0,0.016146165860348245,False,False,False,False,False,0.17948533571780706,3.50675013724096,87.668753431024,92.38635496988455,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-09-20 02:10:00,2025-09-22 02:10:00,0.26372,0.24967,1.5663369349512557,max_hold_time,breakout,True,576,1,7.0,0.02732886639943668,False,False,False,False,False,0.10604172004952739,1.4602952149017283,36.50738037254321,128.89373534242776,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-09-23 02:40:00,2025-09-24 04:35:00,0.23712,0.23712,0.26664,stop,breakout,True,311,1,7.0,0.02683552631578956,False,False,False,False,False,0.08824123559695976,0.17839876440304023,4.459969110076005,133.35370445250376,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-09-28 08:25:00,2025-09-28 17:10:00,0.22741,0.23118310778393925,-1.0,stop,breakout,True,105,0,7.0,0.01659165289098652,False,False,False,False,False,0.0823305555495369,-1.0823305555495368,-27.05826388873842,106.29544056376534,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-09-30 14:25:00,2025-09-30 20:50:00,0.2281,0.23340852481241578,-1.0,stop,breakout,True,77,0,7.0,0.023272796196474276,False,False,False,False,False,0.056288895796649446,-1.0562888957966494,-26.407222394916236,79.88821816884911,DOGE,False,False,False,0.0,False
DOGE,conservative,long,2025-10-25 01:10:00,2025-10-27 01:10:00,0.19867,0.2075,1.779720758300614,max_hold_time,breakout,True,576,1,7.0,0.019583790677055336,False,False,False,False,False,0.14797952285076965,1.6317412354498444,40.79353088624611,120.68174905509522,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-10-28 05:55:00,2025-10-30 05:55:00,0.19839,0.19105,1.3098060228956363,max_hold_time,breakout,True,576,1,7.0,0.02364576148097522,False,False,False,False,False,0.12255896272706876,1.1872470601685676,29.68117650421419,150.36292555930942,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-11-19 15:40:00,2025-11-20 01:35:00,0.15605,0.15605,0.26664,stop,breakout,True,119,1,7.0,0.029278460829134212,False,False,False,False,False,0.06776312496679385,0.19887687503320614,4.971921875830153,155.33484743513958,DOGE,False,False,False,0.0,False
DOGE,conservative,short,2025-11-29 06:25:00,2025-12-01 06:25:00,0.14925,0.13683,2.684960479890985,max_hold_time,breakout,True,576,1,7.0,0.02294160813893493,False,False,False,False,False,0.12632070003330378,2.558639779857681,63.96599449644202,219.3008419315816,DOGE,False,False,False,0.0,False
