symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,dynamic_threshold_active,drift_stop_tightened,soft_trim_done,soft_tighten_done,fee_interest_r_cost,net_r,dollar_pnl,dollar_running_total
DOGE,conservative,short,2026-01-16 02:10:00,2026-01-17 15:55:00,0.13935,0.13935,0.26664,stop,breakout,True,453,1,7.0,0.024468690865995665,False,False,False,False,0.10838340369429023,0.15825659630570976,3.956414907642744,375.6076242699696
DOGE,conservative,short,2026-01-25 06:10:00,2026-01-26 15:10:00,0.12301,0.12301,0.26664,stop,breakout,True,396,1,7.0,0.011411482521870903,False,False,False,False,0.22240756143084353,0.04423243856915646,1.1058109642289113,376.7134352341985
DOGE,conservative,short,2026-01-31 04:40:00,2026-02-02 04:40:00,0.11493,0.10437,2.2633132591481524,max_hold_time,breakout,True,576,1,7.0,0.03067990178810699,False,False,False,False,0.0944592332796647,2.168854025868488,54.221350646712196,430.93478588091074
DOGE,conservative,short,2026-02-17 10:25:00,2026-02-17 16:00:00,0.09869,0.1015014,-1.0,stop,breakout,True,67,0,7.0,0.028487182085317718,False,False,False,False,0.045283524222807056,-1.0452835242228071,-26.13208810557018,404.80269777534056
DOGE,conservative,short,2026-03-02 12:40:00,2026-03-02 15:05:00,0.09141,0.0943059778406384,-1.0,stop,breakout,True,29,0,7.0,0.031681192874285086,False,False,False,False,0.03831926420249714,-1.0383192642024972,-25.95798160506243,378.84471617027816
DOGE,conservative,short,2026-03-03 07:40:00,2026-03-03 16:05:00,0.09139,0.09139,0.26664,stop,breakout,True,101,1,7.0,0.032515782981370756,False,False,False,False,0.059909367740462106,0.2067306322595379,5.1682658064884475,384.0129819767666
DOGE,conservative,short,2026-03-07 08:55:00,2026-03-08 10:20:00,0.09042,0.09042,0.26664,stop,breakout,True,305,1,7.0,0.019283593372225384,False,False,False,False,0.1221763991037792,0.1444636008962208,3.6115900224055197,387.6245719991721
DOGE,conservative,short,2026-03-19 05:25:00,2026-03-20 01:35:00,0.09444,0.09444,0.26664,stop,breakout,True,242,1,7.0,0.01350720033883953,False,False,False,False,0.16509712923911443,0.10154287076088556,2.538571769022139,390.16314376819423
DOGE,conservative,short,2026-03-20 13:55:00,2026-03-22 13:55:00,0.09341,0.09138,0.9125283941567559,max_hold_time,breakout,True,576,1,7.0,0.022432394818541826,False,False,False,False,0.12918816842527286,0.783340225731483,19.583505643287076,409.7466494114813
DOGE,conservative,short,2026-03-23 08:55:00,2026-03-23 11:05:00,0.08988,0.09158149,-1.0,stop,breakout,True,26,0,7.0,0.018930685358255452,False,False,False,False,0.06381174147364957,-1.0638117414736497,-26.59529353684124,383.1513558746401
DOGE,conservative,long,2026-03-25 00:40:00,2026-03-26 02:15:00,0.09529,0.09529,0.26664,stop,breakout,True,307,1,7.0,0.024004882329689285,False,False,False,False,0.09831333341222621,0.1683266665877738,4.208166664694344,387.3595225393344
DOGE,conservative,short,2026-03-29 13:10:00,2026-03-29 23:20:00,0.09037,0.09037,0.26664,stop,breakout,True,122,1,7.0,0.01562122385747475,False,False,False,False,0.1273907869291423,0.1392492130708577,3.4812303267714424,390.84075286610584
DOGE,conservative,short,2026-04-05 12:25:00,2026-04-05 22:45:00,0.09011,0.09115293846682718,-1.0,stop,breakout,True,124,0,7.0,0.01157405911471736,False,False,False,False,0.12130575678628594,-1.1213057567862859,-28.032643919657147,362.80810894644867
DOGE,conservative,long,2026-04-10 14:10:00,2026-04-11 05:10:00,0.09321,0.09321,0.26664,stop,breakout,True,180,1,7.0,0.014825877051818419,False,False,False,False,0.14204893192080636,0.12459106807919362,3.1147767019798405,365.9228856484285
DOGE,conservative,short,2026-04-19 02:25:00,2026-04-20 04:45:00,0.09445,0.09445,0.26664,stop,breakout,True,316,1,7.0,0.01941100851775811,False,False,False,False,0.122507802612342,0.14413219738765798,3.6033049346914496,369.52619058311996
DOGE,conservative,short,2026-04-21 19:40:00,2026-04-22 02:10:00,0.09369,0.09536575946525627,-1.0,stop,breakout,True,78,0,7.0,0.017886214806876688,False,False,False,False,0.07335257985918726,-1.0733525798591872,-26.83381449647968,342.69237608664025
DOGE,conservative,long,2026-04-26 11:10:00,2026-04-27 05:20:00,0.09873,0.09873,0.26664,stop,breakout,True,218,1,7.0,0.011824688961985005,False,False,False,False,0.18452916664572536,0.08211083335427463,2.052770833856866,344.7451469204971
DOGE,conservative,long,2026-05-03 20:25:00,2026-05-05 20:25:00,0.10889,0.1137,2.4256724065228026,max_hold_time,breakout,True,576,1,7.0,0.013640439782233978,False,False,False,False,0.21245649306516545,2.213215913457637,55.33039783644092,400.07554475693803
DOGE,conservative,long,2026-05-11 17:40:00,2026-05-12 13:55:00,0.11169,0.10862717328553528,-1.0,stop,breakout,True,243,0,7.0,0.027422568846492204,False,False,False,False,0.059877687214195424,-1.0598776872141955,-26.49694218035489,373.57860257658314
DOGE,conservative,short,2026-05-19 22:10:00,2026-05-21 03:20:00,0.10315,0.10532587510820218,-1.0,stop,breakout,True,350,0,7.0,0.021094281223482083,False,False,False,False,0.08798593231676019,-1.0879859323167602,-27.199648307919006,346.37895426866413
DOGE,conservative,short,2026-05-24 20:25:00,2026-05-25 16:45:00,0.10182,0.10360160930392609,-1.0,stop,breakout,True,244,0,7.0,0.01749763606291589,False,False,False,False,0.09395554885749725,-1.0939555488574972,-27.34888872143743,319.0300655472267
DOGE,conservative,short,2026-05-28 13:40:00,2026-05-28 17:05:00,0.09741,0.09964373540435523,-1.0,stop,breakout,True,41,0,7.0,0.0229312740412199,False,False,False,False,0.05398740592322278,-1.0539874059232228,-26.34968514808057,292.6803803991461
DOGE,conservative,long,2026-05-30 16:10:00,2026-05-31 14:15:00,0.10158,0.10000933662690867,-1.0,stop,breakout,True,265,0,7.0,0.015462328933759947,False,False,False,False,0.10903920148269788,-1.109039201482698,-27.725980037067448,264.9544003620786
DOGE,conservative,short,2026-06-03 15:40:00,2026-06-05 15:40:00,0.09314,0.08159,4.3089429475839225,max_hold_time,breakout,True,576,1,7.0,0.020452544556581517,False,False,False,False,0.1416938607312526,4.16724908685267,104.18122717131675,369.13562753339534
DOGE,conservative,long,2026-06-11 17:30:00,2026-06-12 23:10:00,0.08614,0.08614,0.26664,stop,breakout,True,356,1,7.0,0.021530373175592227,False,False,False,False,0.11416430082068882,0.15247569917931117,3.811892479482779,372.9475200128781
DOGE,conservative,short,2026-06-17 07:25:00,2026-06-17 15:35:00,0.08679,0.08679,0.26664,stop,breakout,True,98,1,7.0,0.016339670468947975,False,False,False,False,0.11885184610611277,0.14778815389388722,3.6947038473471805,376.6422238602253
DOGE,conservative,short,2026-06-24 09:25:00,2026-06-26 09:25:00,0.07881,0.07439,2.9956515853715038,max_hold_time,breakout,True,576,1,7.0,0.013701433828194397,False,False,False,False,0.21151071021753817,2.7841408751539656,69.60352187884914,446.24574573907444
DOGE,conservative,long,2026-07-03 07:55:00,2026-07-05 07:55:00,0.0753,0.07618,0.6655501334694911,max_hold_time,breakout,True,576,1,7.0,0.01953183659536318,False,False,False,False,0.14837314380809327,0.5171769896613978,12.929424741534945,459.1751704806094
DOGE,conservative,short,2026-07-07 10:55:00,2026-07-09 10:55:00,0.07465,0.07241,1.1462199124322785,max_hold_time,breakout,True,576,1,7.0,0.022744341046139396,False,False,False,False,0.1274163095831657,1.0188036028491128,25.47009007122782,484.6452605518372
DOGE,conservative,short,2026-07-09 12:40:00,2026-07-09 18:10:00,0.07225,0.0732732,-1.0,stop,breakout,True,66,0,7.0,0.014161937716263003,False,False,False,False,0.09094800625488646,-1.0909480062548864,-27.27370015637216,457.37156039546505
DOGE,conservative,long,2026-07-10 08:25:00,2026-07-11 23:10:00,0.07433,0.07433,0.26664,stop,breakout,True,465,1,7.0,0.01616258520128668,False,False,False,False,0.16556757267933644,0.10107242732066354,2.5268106830165884,459.89837107848166
DOGE,conservative,short,2026-07-28 13:25:00,2026-07-28 16:50:00,0.06987,0.07106197935696999,-1.0,stop,breakout,True,41,0,7.0,0.017059959309717918,False,False,False,False,0.07256758222716242,-1.0725675822271623,-26.814189555679057,433.0841815228026
DOGE,conservative,short,2026-07-31 07:10:00,2026-07-31 17:20:00,0.06979,0.06979,0.26664,stop,breakout,True,122,1,7.0,0.01597583539046623,False,False,False,False,0.12456312620669316,0.14207687379330683,3.5519218448326706,436.6361033676353
