coin,strategy,days,atr_override,min_score_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost,total_dollar_pnl,avg_dollar_win,avg_dollar_loss,biggest_dollar_win,biggest_dollar_loss,final_dollar_running_total
ADA,conservative,365,2.25,80.0,False,42,52.4,0.093,3.89,239.8,42,52.4,-0.001,-0.05,0.094,-1.31,23.98,-26.44,124.72,-27.73,-1.31
