symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,dynamic_threshold_active,drift_stop_tightened,soft_trim_done,soft_tighten_done,fee_interest_r_cost,net_r,dollar_pnl,dollar_running_total,coin,use_adverse_drift,dynamic_threshold_enabled,drift_stop_tighten_enabled,obv_confirmation_bonus,soft_exit_enabled
DOGE,conservative,long,2025-08-13 22:40:00,2025-08-14 06:15:00,0.24522,0.24522,0.26664,stop,breakout,True,91,1,7.0,0.03589844413896735,False,False,False,False,0.053707062972881824,0.21293293702711816,5.323323425677954,5.323323425677954,DOGE,False,True,False,0.0,False
DOGE,conservative,long,2025-09-07 07:40:00,2025-09-09 07:40:00,0.21754,0.2399,4.785437298808537,max_hold_time,breakout,True,576,1,7.0,0.015164925100274772,False,False,False,False,0.19109886668332382,4.594338432125213,114.85846080313034,120.1817842288083,DOGE,False,True,False,0.0,False
DOGE,conservative,long,2025-09-10 08:10:00,2025-09-10 19:10:00,0.24219,0.24219,0.26664,stop,breakout,True,132,1,7.0,0.02579041248606462,False,False,False,False,0.07793593844557806,0.18870406155442193,4.717601538860548,124.89938576766885,DOGE,False,True,False,0.0,False
DOGE,conservative,long,2025-09-12 13:25:00,2025-09-14 13:25:00,0.26251,0.28425,3.686235472958768,max_hold_time,breakout,True,576,1,7.0,0.016146165860348245,False,False,False,False,0.17948533571780706,3.506750137240961,87.66875343102403,212.56813919869288,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2025-09-20 02:10:00,2025-09-20 15:10:00,0.26372,0.26764,-0.5439028253527535,reversal_dynamic_threshold,breakout,True,156,0,7.0,0.027328870653393945,True,False,False,False,0.053716087233106745,-0.5976189125858602,-14.940472814646505,197.62766638404636,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2025-09-21 16:10:00,2025-09-23 16:10:00,0.26533,0.23948,4.021652909481117,max_hold_time,breakout,True,576,1,7.0,0.017297893189612938,False,False,False,False,0.16753485342019542,3.8541180560609214,96.35295140152303,293.9806177855694,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2025-09-28 08:25:00,2025-09-28 14:20:00,0.22741,0.229,-0.4214032810745728,reversal_dynamic_threshold,breakout,True,71,0,7.0,0.01659165289098652,True,False,False,False,0.07823210915322028,-0.4996353902277931,-12.490884755694827,281.48973302987457,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2025-09-30 14:25:00,2025-09-30 18:45:00,0.2281,0.23091,-0.5293372639848778,reversal_dynamic_threshold,breakout,True,52,0,7.0,0.023272796196474276,True,False,False,False,0.05414046465937275,-0.5834777286442505,-14.586943216106263,266.9027898137683,DOGE,False,True,False,0.0,False
DOGE,conservative,long,2025-10-01 23:25:00,2025-10-03 23:25:00,0.24728,0.25862,1.5619452909305884,max_hold_time,breakout,True,576,1,7.0,0.02360382456733715,False,False,False,False,0.12277671322850948,1.4391685777020788,35.97921444255197,302.8820042563203,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2025-10-22 10:55:00,2025-10-23 06:10:00,0.19005,0.19238,-0.43186135952921384,reversal_dynamic_threshold,breakout,True,231,0,7.0,0.02838858195211796,True,False,False,False,0.0569947453778785,-0.48885610490709236,-12.221402622677308,290.66060163364295,DOGE,False,True,False,0.0,False
DOGE,conservative,long,2025-10-25 00:40:00,2025-10-26 03:15:00,0.19837,0.19518,-0.8164200308777221,reversal_dynamic_threshold,breakout,True,319,0,7.0,0.019697043232712097,True,False,False,False,0.09107965996747133,-0.9074996908451934,-22.687492271129837,267.9731093625131,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2025-10-28 05:55:00,2025-10-28 07:00:00,0.19839,0.20196,-0.760607656789063,reversal_dynamic_threshold,breakout,True,13,0,7.0,0.023658529402387544,True,False,False,False,0.0499608399108998,-0.8105684966999628,-20.26421241749907,247.70889694501406,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2025-11-19 15:40:00,2025-11-20 01:35:00,0.15605,0.15605,0.26664,stop,breakout,True,119,1,7.0,0.029277646002504994,False,False,False,False,0.06776501088339715,0.19887498911660284,4.971874727915071,252.68077167292913,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2025-11-29 06:25:00,2025-12-01 06:25:00,0.14925,0.13683,2.684960479890985,max_hold_time,breakout,True,576,1,7.0,0.02294160813893493,False,False,False,False,0.12632070003330378,2.558639779857681,63.96599449644202,316.6467661693712,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2025-12-24 02:25:00,2025-12-24 16:30:00,0.12897,0.12897,0.26664,stop,breakout,True,169,1,7.0,0.019860432658757785,False,False,False,False,0.10493225579761103,0.16170774420238895,4.042693605059724,320.6894597744309,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2026-01-16 02:10:00,2026-01-17 15:55:00,0.13935,0.13935,0.26664,stop,breakout,True,453,1,7.0,0.024468690865995665,False,False,False,False,0.10838340369429023,0.15825659630570976,3.956414907642744,324.6458746820736,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2026-01-25 06:10:00,2026-01-26 15:10:00,0.12301,0.12301,0.26664,stop,breakout,True,396,1,7.0,0.011411482521870903,False,False,False,False,0.22240756143084353,0.04423243856915646,1.1058109642289113,325.7516856463025,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2026-01-31 04:40:00,2026-02-02 04:40:00,0.11493,0.10437,2.2633132591481524,max_hold_time,breakout,True,576,1,7.0,0.03067990178810699,False,False,False,False,0.0944592332796647,2.168854025868488,54.221350646712196,379.97303629301473,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2026-02-17 10:25:00,2026-02-17 13:10:00,0.09869,0.10016,-0.5228711673899111,reversal_dynamic_threshold,breakout,True,33,0,7.0,0.028487182085317718,True,False,False,False,0.04289648573664358,-0.5657676531265547,-14.144191328163869,365.8288449648509,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2026-03-02 12:40:00,2026-03-02 14:45:00,0.09141,0.09353,-0.7320498003301904,reversal_dynamic_threshold,breakout,True,25,0,7.0,0.031681192874285086,True,False,False,False,0.03806674845816437,-0.7701165487883548,-19.252913719708868,346.575931245142,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2026-03-03 07:40:00,2026-03-03 16:05:00,0.09139,0.09139,0.26664,stop,breakout,True,101,1,7.0,0.032515782981370756,False,False,False,False,0.059909367740462106,0.2067306322595379,5.1682658064884475,351.7441970516304,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2026-03-07 08:55:00,2026-03-08 10:20:00,0.09042,0.09042,0.26664,stop,breakout,True,305,1,7.0,0.019283593372225384,False,False,False,False,0.1221763991037792,0.1444636008962208,3.6115900224055197,355.3557870740359,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2026-03-19 05:25:00,2026-03-20 01:35:00,0.09444,0.09444,0.26664,stop,breakout,True,242,1,7.0,0.01350720033883953,False,False,False,False,0.16509712923911443,0.10154287076088556,2.538571769022139,357.89435884305806,DOGE,False,True,False,0.0,False
DOGE,conservative,short,2026-03-20 13:55:00,2026-03-20 22:00:00,0.09341,0.09485,-0.6872163442953896,reversal_dynamic_threshold,breakout,True,97,0,7.0,0.022432394818541826,True,False,False,False,0.06018082380059296,-0.7473971680959826,-18.684929202399562,339.20942964065847,DOGE,False,True,False,0.0,False
