symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,dynamic_threshold_active,drift_stop_tightened,soft_trim_done,soft_tighten_done,fee_interest_r_cost,net_r,dollar_pnl,dollar_running_total,coin,use_adverse_drift,dynamic_threshold_enabled,drift_stop_tighten_enabled,obv_confirmation_bonus,soft_exit_enabled
ETH,conservative,long,2025-08-07 09:25:00,2025-08-09 21:25:00,3724.99,4269.11,5.520989829592838,max_hold_time,breakout,True,720,1,7.0,0.018534507439208932,False,False,False,False,0.17189558505666883,5.349094244536169,133.72735611340423,133.72735611340423,ETH,False,True,False,0.0,False
ETH,conservative,long,2025-08-10 19:25:00,2025-08-11 10:45:00,4242.77,4242.77,0.26664,stop,breakout,True,184,1,7.0,0.02212070651956175,False,False,False,False,0.09556656782777488,0.1710734321722251,4.276835804305628,138.00419191770985,ETH,False,True,False,0.0,False
ETH,conservative,long,2025-08-13 18:10:00,2025-08-14 12:30:00,4742.68,4559.62,-1.3821183645508193,reversal_dynamic_threshold,breakout,True,220,0,7.0,0.02792700724474081,True,False,False,False,0.05714898077023836,-1.4392673453210576,-35.98168363302644,102.0225082846834,ETH,False,True,False,0.0,False
ETH,conservative,long,2025-08-31 09:10:00,2025-08-31 23:20:00,4472.18,4415.07,-0.7294683180134728,reversal_dynamic_threshold,breakout,True,170,0,7.0,0.017505980910887956,True,False,False,False,0.08545650812800518,-0.814924826141478,-20.37312065353695,81.64938763114645,ETH,False,True,False,0.0,False
ETH,conservative,long,2025-09-03 17:25:00,2025-09-04 02:55:00,4480.0,4421.06,-0.5680465368808633,reversal_dynamic_threshold,breakout,True,114,0,7.0,0.023160514404754095,True,False,False,False,0.05975687654484523,-0.6278034134257084,-15.69508533564271,65.95430229550374,ETH,False,True,False,0.0,False
ETH,conservative,short,2025-09-04 18:25:00,2025-09-05 07:25:00,4280.6,4373.89,-1.0047269196394362,reversal_dynamic_threshold,breakout,True,156,0,7.0,0.021691141501284743,True,False,False,False,0.06767739724131401,-1.0724043168807502,-26.810107922018755,39.14419437348498,ETH,False,True,False,0.0,False
ETH,conservative,long,2025-09-10 08:55:00,2025-09-10 18:45:00,4332.41,4332.41,0.26664,stop,breakout,True,118,1,7.0,0.01314923368188206,False,False,False,False,0.1507312173431779,0.11590878265682208,2.897719566420552,42.041913939905534,ETH,False,True,False,0.0,False
ETH,conservative,long,2025-09-12 13:55:00,2025-09-15 01:55:00,4539.64,4618.15,1.205548305496941,max_hold_time,breakout,True,720,1,7.0,0.01228035262708056,False,False,False,False,0.25943880414103515,0.9461095013559058,23.652737533897643,65.69465147380318,ETH,False,True,False,0.0,False
ETH,conservative,short,2025-09-16 11:05:00,2025-09-16 17:15:00,4496.01,4496.01,0.26664,stop,breakout,True,74,1,7.0,0.010404391894146006,False,False,False,False,0.18203851020506565,0.08460148979493434,2.1150372448733585,67.80968871867654,ETH,False,True,False,0.0,False
ETH,conservative,short,2025-09-17 14:25:00,2025-09-17 20:05:00,4474.32,4532.01,-0.7642097549626855,reversal_dynamic_threshold,breakout,True,68,0,7.0,0.016871780654219487,True,False,False,False,0.07657757212940544,-0.8407873270920909,-21.019683177302273,46.79000554137427,ETH,False,True,False,0.0,False
