coin,strategy,days,atr_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost
SOL,balanced,365,2.5,True,355,52.4,0.023,8.3,159.1,44,52.1,-0.042,-14.76,0.065
