symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,dynamic_threshold_active,drift_stop_tightened,soft_trim_done,soft_tighten_done,fee_interest_r_cost,net_r,dollar_pnl,dollar_running_total,coin,use_adverse_drift,dynamic_threshold_enabled,drift_stop_tighten_enabled,obv_confirmation_bonus,soft_exit_enabled
DOGE,conservative,long,2025-08-13 22:40:00,2025-08-14 06:15:00,0.24522,0.24522,0.26664,stop,breakout,True,91,1,7.0,0.035898445784451935,False,False,False,False,0.05370706051109992,0.21293293948890007,5.323323487222502,5.323323487222502,DOGE,False,False,False,8.0,False
DOGE,conservative,long,2025-09-07 07:40:00,2025-09-09 02:25:00,0.21754,0.23581,3.9588773522081073,reversal,breakout,True,513,1,7.0,0.015164924999955604,False,False,False,False,0.18279022151498375,3.7760871306931234,94.40217826732808,99.72550175455058,DOGE,False,False,False,8.0,False
DOGE,conservative,long,2025-09-10 08:10:00,2025-09-10 19:10:00,0.24219,0.24219,0.26664,stop,breakout,True,132,1,7.0,0.02579041248606462,False,False,False,False,0.07793593844557806,0.18870406155442193,4.717601538860548,104.44310329341113,DOGE,False,False,False,8.0,False
DOGE,conservative,long,2025-09-12 13:25:00,2025-09-13 18:10:00,0.26251,0.28597,3.9567830448763894,reversal,breakout,True,345,1,7.0,0.016146165860348245,False,False,False,False,0.15087173147293928,3.8059113134034503,95.14778283508626,199.5908861284974,DOGE,False,False,False,8.0,False
DOGE,conservative,short,2025-09-20 02:10:00,2025-09-20 15:25:00,0.26372,0.26904,-0.7381539493068762,reversal,breakout,True,159,0,7.0,0.02732886639943668,False,False,False,False,0.053935643669083294,-0.7920895929759595,-19.80223982439899,179.78864630409842,DOGE,False,False,False,8.0,False
DOGE,conservative,short,2025-09-21 16:10:00,2025-09-23 00:25:00,0.26533,0.24262,3.5655314187356346,reversal,breakout,True,387,1,7.0,0.017297893189612938,False,False,False,False,0.14568248123495253,3.419848937500682,85.49622343751705,265.28486974161547,DOGE,False,False,False,8.0,False
DOGE,conservative,short,2025-09-23 02:40:00,2025-09-23 06:55:00,0.23712,0.24261,-0.8627680238369098,reversal,breakout,True,51,0,7.0,0.02683552631578956,False,False,False,False,0.04687815641088487,-0.9096461802477946,-22.741154506194867,242.5437152354206,DOGE,False,False,False,8.0,False
DOGE,conservative,short,2025-09-28 08:25:00,2025-09-28 15:25:00,0.22741,0.22957,-0.5724723818371513,reversal,breakout,True,84,0,7.0,0.01659165289098652,False,False,False,False,0.07979916218710605,-0.6522715440242574,-16.306788600606435,226.23692663481415,DOGE,False,False,False,8.0,False
DOGE,conservative,short,2025-09-30 14:25:00,2025-09-30 19:55:00,0.2281,0.2326,-0.8476931273779168,reversal,breakout,True,66,0,7.0,0.023272796196474276,False,False,False,False,0.0553435860962477,-0.9030367134741645,-22.575917836854114,203.66100879796005,DOGE,False,False,False,8.0,False
DOGE,conservative,long,2025-10-01 23:25:00,2025-10-02 14:55:00,0.24728,0.2516,0.7600896346402224,reversal,breakout,True,186,1,7.0,0.02360382456733715,False,False,False,False,0.08973122105520466,0.6703584135850177,16.758960339625443,220.4199691375855,DOGE,False,False,False,8.0,False
DOGE,conservative,short,2025-10-22 10:55:00,2025-10-23 06:20:00,0.19005,0.19366,-0.6691070849358213,reversal,breakout,True,233,0,7.0,0.02838858195211796,False,False,False,False,0.057135647096983266,-0.7262427320328045,-18.156068300820113,202.26390083676537,DOGE,False,False,False,8.0,False
DOGE,conservative,long,2025-10-25 00:40:00,2025-10-27 00:40:00,0.19837,0.20797,1.9046794577701591,max_hold_time,breakout,True,576,1,7.0,0.019697056734152795,False,False,False,False,0.14712858063586462,1.7575508771342945,43.93877192835736,246.20267276512274,DOGE,False,False,False,8.0,False
DOGE,conservative,short,2025-10-28 05:55:00,2025-10-29 13:05:00,0.19839,0.1969,0.47839986023358516,reversal,breakout,True,374,1,7.0,0.02364576148097522,False,False,False,False,0.10547344825442011,0.37292641197916504,9.323160299479126,255.52583306460187,DOGE,False,False,False,8.0,False
DOGE,conservative,short,2025-11-19 15:40:00,2025-11-20 01:25:00,0.15605,0.15536,0.3673256390263383,reversal,breakout,True,117,1,7.0,0.029278460829134212,False,False,False,False,0.06762650576323176,0.29969913326310654,7.492478331577663,263.0183113961795,DOGE,False,False,False,8.0,False
DOGE,conservative,short,2025-11-29 06:25:00,2025-12-01 06:25:00,0.14925,0.13683,2.684960479890985,max_hold_time,breakout,True,576,1,7.0,0.02294160813893493,False,False,False,False,0.12632070003330378,2.558639779857681,63.96599449644202,326.98430589262153,DOGE,False,False,False,8.0,False
DOGE,conservative,short,2025-12-24 02:25:00,2025-12-24 16:30:00,0.12897,0.12897,0.26664,stop,breakout,True,169,1,7.0,0.019860432658757785,False,False,False,False,0.10493225579761103,0.16170774420238895,4.042693605059724,331.02699949768123,DOGE,False,False,False,8.0,False
DOGE,conservative,short,2026-01-16 02:10:00,2026-01-17 15:55:00,0.13935,0.13953,0.2314409727804544,reversal,breakout,True,453,1,7.0,0.024466132643944413,False,False,False,False,0.10839473645445119,0.1230462363260032,3.07615590815008,334.10315540583133,DOGE,False,False,False,8.0,False
