symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,dynamic_threshold_active,drift_stop_tightened,soft_trim_done,soft_tighten_done,used_real_cvd,fee_interest_r_cost,net_r,dollar_pnl,dollar_running_total,coin,use_adverse_drift,dynamic_threshold_enabled,drift_stop_tighten_enabled,obv_confirmation_bonus,soft_exit_enabled
SOL,conservative,long,2025-08-14 02:40:00,2025-08-14 06:00:00,205.11,205.11,0.26664,stop,breakout,True,40,1,7.0,0.035760570289818994,False,True,False,False,False,0.051061825502258865,0.21557817449774114,5.389454362443528,5.389454362443528,SOL,True,False,True,0.0,False
SOL,conservative,long,2025-09-03 13:40:00,2025-09-03 18:40:00,212.05,209.25661664593156,-0.5774531370169288,stop,breakout,True,60,0,7.0,0.02281263852864908,False,True,False,False,False,0.055933906917323264,-0.633387043934252,-15.8346760983563,-10.445221735912773,SOL,True,False,True,0.0,False
SOL,conservative,long,2025-09-09 22:55:00,2025-09-10 11:30:00,217.21,219.77480414967786,0.9636804681019909,stop,breakout,True,151,3,7.0,0.024032593169761692,False,True,False,False,False,0.10976759691996894,0.853912871182022,21.34782177955055,10.902600043637777,SOL,True,False,True,0.0,False
SOL,conservative,long,2025-09-11 22:10:00,2025-09-12 16:10:00,227.49,238.77,1.7294214021763143,max_hold_time,breakout,True,216,1,7.0,0.022599447090421658,False,True,False,False,False,0.09637403920926471,1.6330473629670497,40.82618407417624,51.728784117814016,SOL,True,False,True,0.0,False
SOL,conservative,long,2025-09-12 22:10:00,2025-09-13 05:35:00,241.9,241.9,0.26664,stop,breakout,True,89,1,7.0,0.02198439744777551,False,True,False,False,False,0.08751661284192622,0.17912338715807377,4.478084678951844,56.20686879676586,SOL,True,False,True,0.0,False
SOL,conservative,long,2025-09-13 08:55:00,2025-09-13 11:10:00,243.49,241.55252882434073,-0.39017454965795767,stop,breakout,True,27,0,7.0,0.02039366038027426,False,True,False,False,False,0.05933216389002784,-0.4495067135479855,-11.237667838699638,44.969200958066224,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-09-17 16:10:00,2025-09-17 17:50:00,232.98,236.08470749274878,-0.6385745671899986,stop,breakout,True,20,0,7.0,0.02086846143714071,False,True,False,False,False,0.05731136450104631,-0.695885931691045,-17.397148292276125,27.5720526657901,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-09-22 00:25:00,2025-09-22 18:25:00,234.75,220.45,2.9695490173762895,max_hold_time,breakout,True,216,1,7.0,0.015025518394289901,False,True,False,False,False,0.14495340146318667,2.8245956159131027,70.61489039782757,98.18694306361766,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-09-25 00:25:00,2025-09-25 14:15:00,210.55,202.7632759391841,1.2738397788035813,stop,breakout,True,166,3,7.0,0.02600938112476236,False,True,False,False,False,0.10257837305709351,1.1712614057464878,29.281535143662197,127.46847820727986,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-09-28 09:55:00,2025-09-28 13:55:00,200.7,200.7,0.26664,stop,breakout,True,48,1,7.0,0.01829209003762198,False,True,False,False,False,0.10069926379169872,0.16594073620830127,4.148518405207532,131.61699661248738,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-10-16 04:55:00,2025-10-16 09:45:00,192.45,192.45,0.26664,stop,breakout,True,58,1,7.0,0.03738961294800669,False,True,False,False,False,0.049799927123858244,0.21684007287614174,5.421001821903544,137.03799843439091,SOL,True,False,True,0.0,False
SOL,conservative,long,2025-10-25 05:55:00,2025-10-25 09:50:00,194.47,193.30370099499248,-0.5271527062792412,stop,breakout,True,47,0,7.0,0.011376819046639678,False,True,False,False,False,0.109872539492417,-0.6370252457716582,-15.925631144291454,121.11236729009946,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-11-02 00:55:00,2025-11-02 04:35:00,185.1,186.33803174335088,-0.5609263399139539,stop,breakout,True,44,0,7.0,0.011923933009184243,False,True,False,False,False,0.10432799304070446,-0.6652543329546584,-16.63135832386646,104.48100896623299,SOL,True,False,True,0.0,False
