symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,fee_interest_r_cost,net_r,coin
BTC,swing-trend,short,2025-07-29 16:55:00,2025-07-30 23:45:00,117739.03,117739.03,0.26664,stop,trend_following,False,370,1,5.5,0.010336959652618776,0.23734779160456382,0.02929220839543617,BTC
BTC,swing-trend,short,2025-07-31 21:25:00,2025-08-02 09:25:00,116783.07,113718.84,1.9126593432006158,max_hold_time,trend_following,False,432,1,5.5,0.010627643872072741,0.2419932595385879,1.670666083662028,BTC
BTC,swing-trend,short,2025-08-02 23:55:00,2025-08-03 10:45:00,112546.35,113872.77304197202,-1.0,stop,trend_following,False,130,0,5.5,0.011785571384340865,0.11923670744889561,-1.1192367074488956,BTC
BTC,swing-trend,long,2025-08-06 16:25:00,2025-08-08 04:25:00,115128.91,116774.03,1.1430128493658382,max_hold_time,trend_following,False,432,1,5.5,0.010870630399611631,0.23658408825214627,0.906428761113692,BTC
BTC,swing-trend,long,2025-08-11 05:40:00,2025-08-11 11:25:00,121875.0,120555.67596632597,-1.0,stop,trend_following,False,69,0,5.5,0.010825222840402274,0.11905696546107206,-1.119056965461072,BTC
BTC,swing-trend,long,2025-08-12 19:55:00,2025-08-14 07:55:00,119665.27,121725.31,1.2306576384437111,max_hold_time,trend_following,False,432,1,5.5,0.011905647039204112,0.21601666615425777,1.0146409722894534,BTC
BTC,swing-trend,short,2025-08-14 20:10:00,2025-08-16 08:10:00,117819.99,117540.0,0.13572005287281377,max_hold_time,trend_following,False,432,0,5.5,0.01750973280334607,0.11318380492016765,0.022536247952646124,BTC
BTC,swing-trend,short,2025-08-19 02:55:00,2025-08-19 13:25:00,115747.08,115747.08,0.26664,stop,breakout,True,126,1,5.5,0.011204883515649836,0.1773901853473297,0.08924981465267029,BTC
BTC,swing-trend,short,2025-08-19 14:10:00,2025-08-21 02:10:00,114797.22,114254.14,0.5616279260115502,max_hold_time,breakout,True,432,1,5.5,0.010691992684399652,0.24053684450894175,0.32109108150260846,BTC
BTC,swing-trend,short,2025-08-21 08:55:00,2025-08-22 14:00:00,113588.45,113588.45,0.26664,stop,breakout,True,349,1,5.5,0.011007279740055576,0.21925159470431077,0.04738840529568922,BTC
BTC,swing-trend,short,2025-08-25 21:40:00,2025-08-26 23:00:00,110047.83,111971.79367052882,-1.0,stop,trend_following,False,304,0,5.5,0.017482976906757854,0.09937978839192721,-1.0993797883919272,BTC
BTC,swing-trend,long,2025-08-27 18:10:00,2025-08-28 00:20:00,112477.15,111105.66086632149,-1.0,stop,breakout,True,74,0,5.5,0.012193491155123576,0.10648005725727513,-1.106480057257275,BTC
BTC,swing-trend,long,2025-08-28 11:00:00,2025-08-29 01:15:00,113126.36,111858.20284621547,-1.0,stop,trend_following,False,171,0,5.5,0.011210094214863187,0.1323401414930535,-1.1323401414930534,BTC
BTC,swing-trend,short,2025-08-29 06:55:00,2025-08-30 18:55:00,111279.45,108739.72,1.7149551975750659,max_hold_time,trend_following,False,432,1,5.5,0.010506061670252967,0.2447937450338855,1.4701614525411804,BTC
BTC,swing-trend,long,2025-09-02 05:55:00,2025-09-02 12:40:00,110209.32,108821.34770373836,-1.0,stop,trend_following,False,81,0,5.5,0.012593964795914271,0.10415522783999069,-1.1041552278399906,BTC
BTC,swing-trend,long,2025-09-02 15:40:00,2025-09-04 03:40:00,110967.46,111252.01,0.3734741228005594,max_hold_time,trend_following,False,432,1,5.5,0.016002336968697534,0.16071516221967846,0.21275896058088095,BTC
BTC,swing-trend,short,2025-09-04 15:55:00,2025-09-04 22:25:00,109510.31,110703.08608470082,-1.0,stop,breakout,True,78,0,5.5,0.010891906750157292,0.11990554362587982,-1.1199055436258798,BTC
BTC,swing-trend,long,2025-09-05 04:55:00,2025-09-05 14:15:00,111445.0,111445.0,0.26664,stop,breakout,True,112,1,5.5,0.01078236709821998,0.18186257925059982,0.08477742074940017,BTC
BTC,swing-trend,short,2025-09-06 05:55:00,2025-09-07 17:55:00,110714.0,110962.83,-0.21207231943741803,max_hold_time,breakout,True,432,0,5.5,0.010597812011309845,0.18700257937234702,-0.39907489880976504,BTC
BTC,swing-trend,long,2025-09-10 15:25:00,2025-09-12 03:25:00,113862.77,115210.48,1.0381354535654972,max_hold_time,trend_following,False,432,1,5.5,0.010228496242247483,0.2514365866602775,0.7866988669052197,BTC
BTC,swing-trend,short,2025-09-23 04:25:00,2025-09-23 09:05:00,112020.01,113197.2234004192,-1.0,stop,trend_following,False,56,0,5.5,0.010508956394658462,0.12027835614985247,-1.1202783561498524,BTC
BTC,swing-trend,short,2025-09-25 05:40:00,2025-09-26 17:40:00,111777.79,109944.77,1.2953730351364507,max_hold_time,breakout,True,432,1,5.5,0.010627704086728407,0.24199188844839964,1.0533811466880512,BTC
BTC,swing-trend,short,2025-09-26 20:55:00,2025-09-28 08:55:00,109288.44,109509.91,-0.1974132244665119,max_hold_time,trend_following,False,432,0,5.5,0.010265129596506278,0.19306314286501466,-0.3904763673315266,BTC
BTC,swing-trend,long,2025-09-30 21:10:00,2025-10-02 09:10:00,114386.13,118606.0,2.6732163403378895,max_hold_time,trend_following,False,432,1,5.5,0.010220132294477047,0.2516423572332807,2.421573983104609,BTC
BTC,swing-trend,long,2025-10-02 15:30:00,2025-10-03 08:15:00,119389.98,119389.98,0.26664,stop,trend_following,False,201,1,5.5,0.010293571621337037,0.20700474628274934,0.05963525371725065,BTC
BTC,swing-trend,long,2025-10-03 16:55:00,2025-10-05 04:55:00,122553.3,125172.81,1.414168645727599,max_hold_time,trend_following,False,432,1,5.5,0.012418294936322575,0.20709913840875271,1.2070695073188462,BTC
BTC,swing-trend,long,2025-10-06 01:05:00,2025-10-07 08:15:00,123482.08,123482.08,0.26664,stop,trend_following,False,374,1,5.5,0.01055012703057803,0.2332759503234217,0.0333640496765783,BTC
BTC,swing-trend,short,2025-10-07 16:55:00,2025-10-08 17:10:00,121684.17,123518.1067345486,-1.0,stop,trend_following,False,291,0,5.5,0.015071284412332313,0.11363572717365564,-1.1136357271736557,BTC
BTC,swing-trend,short,2025-10-09 01:55:00,2025-10-09 11:20:00,122548.23,122548.23,0.26664,stop,breakout,True,113,1,5.5,0.01269624457337103,0.154598327913041,0.11204167208695898,BTC
BTC,swing-trend,short,2025-10-09 16:10:00,2025-10-11 04:10:00,121246.07,112436.59,3.4722302234221987,max_hold_time,trend_following,False,432,1,5.5,0.015111412251065551,0.17019045864736004,3.3020397647748387,BTC
BTC,swing-trend,short,2025-10-11 15:55:00,2025-10-12 05:50:00,111793.2,111793.2,0.26664,stop,breakout,True,167,1,5.5,0.014692417696246315,0.1406105607409255,0.12602943925907448,BTC
BTC,swing-trend,long,2025-10-13 02:55:00,2025-10-14 04:35:00,115319.97,113164.55947053057,-1.0,stop,trend_following,False,308,0,5.5,0.018690696238209487,0.09336682201936441,-1.0933668220193644,BTC
BTC,swing-trend,short,2025-10-14 06:10:00,2025-10-14 15:50:00,112552.85,112552.85,0.26664,stop,breakout,True,116,1,5.5,0.01525082748528065,0.12907794389815228,0.1375620561018477,BTC
BTC,swing-trend,short,2025-10-15 06:10:00,2025-10-16 18:10:00,112229.93,107897.12,2.197537033743944,max_hold_time,trend_following,False,432,1,5.5,0.013330065785481722,0.19293364513018732,2.0046033886137566,BTC
BTC,swing-trend,short,2025-10-17 06:10:00,2025-10-18 18:10:00,108329.53,106735.78,0.8286566880078639,max_hold_time,breakout,True,432,1,5.5,0.017452376871271855,0.1473620585200415,0.6812946294878224,BTC
BTC,swing-trend,long,2025-10-20 12:05:00,2025-10-21 02:05:00,110914.1,109490.83787464481,-1.0,stop,trend_following,False,168,0,5.5,0.012832111745532728,0.1151656259798905,-1.1151656259798906,BTC
BTC,swing-trend,long,2025-10-21 04:55:00,2025-10-21 05:55:00,107779.7,107537.12,-0.15419737430147093,reversal,mean_reversion,False,12,0,5.5,0.014596241582249427,0.08084272881828736,-0.2350401031197583,BTC
BTC,swing-trend,short,2025-10-21 09:55:00,2025-10-21 12:20:00,107754.27,109212.01746631223,-1.0,stop,trend_following,False,29,0,5.5,0.01352844269013401,0.08962262495584665,-1.0896226249558467,BTC
BTC,swing-trend,short,2025-10-22 09:15:00,2025-10-23 06:15:00,107884.15,109787.30486517833,-1.0,stop,trend_following,False,252,0,5.5,0.01764072725398808,0.0928636214706778,-1.0928636214706777,BTC
BTC,swing-trend,long,2025-10-23 13:55:00,2025-10-23 21:35:00,109500.62,109500.62,0.26664,stop,trend_following,False,92,1,5.5,0.01493388813795483,0.12874927513623302,0.13789072486376697,BTC
BTC,swing-trend,long,2025-10-23 23:40:00,2025-10-24 14:20:00,110066.58,110066.58,0.26664,stop,trend_following,False,176,1,5.5,0.013533133490656242,0.1539252465461269,0.11271475345387308,BTC
BTC,swing-trend,long,2025-10-24 21:25:00,2025-10-26 09:25:00,110879.19,112667.24,1.1915460624347758,max_hold_time,trend_following,False,432,1,5.5,0.011624183131208011,0.22124721821643503,0.9702988442183408,BTC
BTC,swing-trend,long,2025-10-27 17:40:00,2025-10-27 21:20:00,115634.18,114389.48601000001,-1.0,stop,breakout,True,44,0,5.5,0.010764066385907569,0.1152994476804564,-1.1152994476804563,BTC
BTC,swing-trend,long,2025-10-28 14:55:00,2025-10-28 19:45:00,115068.17,113697.54110850286,-1.0,stop,trend_following,False,58,0,5.5,0.011911451198860097,0.10643692029225706,-1.106436920292257,BTC
BTC,swing-trend,short,2025-10-29 10:55:00,2025-10-30 22:55:00,112870.01,107912.81,2.8120338855785896,max_hold_time,trend_following,False,432,1,5.5,0.01150358845016892,0.22356660210496465,2.588467283473625,BTC
BTC,swing-trend,short,2025-11-04 09:10:00,2025-11-05 16:45:00,103832.94,103832.94,0.26664,stop,breakout,True,379,1,5.5,0.021020424232872738,0.11753503812604625,0.14910496187395372,BTC
BTC,swing-trend,short,2025-11-06 09:40:00,2025-11-07 19:35:00,102985.18,102985.18,0.26664,stop,breakout,True,407,1,5.5,0.016061483215352102,0.1571517944667961,0.10948820553320388,BTC
BTC,swing-trend,short,2025-11-08 15:25:00,2025-11-09 14:10:00,101591.92,103014.86385157371,-1.0,stop,breakout,True,273,0,5.5,0.014006466769933208,0.11982127647461877,-1.1198212764746187,BTC
BTC,swing-trend,short,2025-11-09 14:25:00,2025-11-09 15:55:00,103876.45,103762.17,0.1069629083082286,reversal,mean_reversion,False,18,0,5.5,0.010285370246471226,0.11583973322334389,-0.00887682491511528,BTC
BTC,swing-trend,long,2025-11-09 16:10:00,2025-11-11 04:10:00,103414.9,106168.61,1.6755411773991291,max_hold_time,trend_following,False,432,1,5.5,0.012600419624938628,0.20410575666290226,1.4714354207362268,BTC
BTC,swing-trend,short,2025-11-11 17:55:00,2025-11-12 11:05:00,103338.99,105006.55495093622,-1.0,stop,trend_following,False,206,0,5.5,0.016136841969678743,0.09607602523943547,-1.0960760252394355,BTC
BTC,swing-trend,short,2025-11-12 19:40:00,2025-11-13 06:10:00,101403.14,103141.84093156837,-1.0,stop,trend_following,False,126,0,5.5,0.017146421023731297,0.0815118421332348,-1.0815118421332348,BTC
BTC,swing-trend,short,2025-11-13 15:25:00,2025-11-15 03:25:00,102205.91,96656.01,2.215657656492433,max_hold_time,trend_following,False,432,1,5.5,0.018574786481049304,0.1384574829133055,2.0772001735791275,BTC
BTC,swing-trend,short,2025-11-15 11:55:00,2025-11-16 23:55:00,95696.87,94261.44,1.0342941555931784,max_hold_time,breakout,True,432,1,5.5,0.013027141640055731,0.19741999072999863,0.8368741648631798,BTC
BTC,swing-trend,short,2025-11-17 15:05:00,2025-11-19 03:05:00,94355.12,92416.18,0.9979587812079405,max_hold_time,trend_following,False,432,1,5.5,0.018733659710252256,0.1372832762842766,0.8606755049236638,BTC
BTC,swing-trend,short,2025-11-19 06:40:00,2025-11-19 23:05:00,90960.02,90960.02,0.26664,stop,trend_following,False,197,1,5.5,0.021640541425235995,0.09811130768225058,0.16852869231774942,BTC
BTC,swing-trend,short,2025-11-20 18:10:00,2025-11-22 06:10:00,87698.62,84278.7,1.2716399726741248,max_hold_time,trend_following,False,432,1,5.5,0.025869473662107963,0.09941517231505276,1.172224800359072,BTC
BTC,swing-trend,short,2025-11-22 06:15:00,2025-11-23 01:35:00,84319.1,85705.62,-1.0,stop,trend_following,False,232,0,5.5,0.01644372390122747,0.09730156074200232,-1.0973015607420022,BTC
BTC,swing-trend,long,2025-11-23 11:55:00,2025-11-24 00:15:00,86331.28,86331.28,0.26664,stop,trend_following,False,148,1,5.5,0.016303067651467943,0.12449413858953186,0.14214586141046814,BTC
BTC,swing-trend,long,2025-11-24 19:55:00,2025-11-25 14:45:00,88327.29,86486.84493754235,-1.0,stop,trend_following,False,226,0,5.5,0.020836652663719698,0.07623803497532948,-1.0762380349753295,BTC
BTC,swing-trend,long,2025-11-26 19:25:00,2025-11-28 07:25:00,89790.41,91481.34,0.9175269729608003,max_hold_time,trend_following,False,432,1,5.5,0.019289481335544676,0.1333274926930824,0.7841994802677179,BTC
BTC,swing-trend,long,2025-11-28 09:00:00,2025-11-28 16:20:00,91554.0,91554.0,0.26664,stop,breakout,True,88,1,5.5,0.010836255652401818,0.1767299490268519,0.08991005097314808,BTC
BTC,swing-trend,long,2025-12-02 19:55:00,2025-12-03 14:00:00,91903.39,91903.39,0.26664,stop,trend_following,False,217,1,5.5,0.020622923942175814,0.10480393771629275,0.16183606228370723,BTC
BTC,swing-trend,long,2025-12-03 18:25:00,2025-12-04 19:10:00,93096.69,91306.33484833622,-1.0,stop,trend_following,False,297,0,5.5,0.01923113648469974,0.08965101518896675,-1.0896510151889667,BTC
BTC,swing-trend,short,2025-12-05 11:55:00,2025-12-06 23:55:00,91351.43,89236.79,1.337231305339243,max_hold_time,trend_following,False,432,1,5.5,0.014415437780855037,0.17840722015628147,1.1588240851829616,BTC
