coin,strategy,days,atr_override,min_score_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost,total_dollar_pnl,avg_dollar_win,avg_dollar_loss,biggest_dollar_win,biggest_dollar_loss,final_dollar_running_total
BNB,conservative,365,2.0,80.0,False,38,50.0,-0.047,-1.8,179.9,38,50.0,-0.177,-6.73,0.13,-168.23,18.47,-27.32,77.47,-28.64,-168.23
