coin,strategy,days,atr_override,min_score_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost,total_dollar_pnl,avg_dollar_win,avg_dollar_loss,biggest_dollar_win,biggest_dollar_loss,final_dollar_running_total
XRP,conservative,365,2.5,65.0,False,484,50.0,0.046,22.36,165.8,63,42.1,-0.041,-19.64,0.087,-491.04,17.37,-14.41,147.38,-28.56,-491.04
