coin,strategy,days,atr_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost
XRP,balanced,365,2.0,True,426,54.2,0.047,20.19,111.7,61,54.0,-0.041,-17.67,0.089
