coin,strategy,days,atr_override,min_score_override,full_close_at_1r,asymmetric_free_ride,stage1_close_fraction,trailing_atr_multiplier,reversal_exit_threshold,use_adverse_drift,drift_net_threshold,dynamic_threshold_enabled,drift_stop_tighten_enabled,obv_confirmation_bonus,soft_exit_enabled,primary_minutes,confirm_minutes,filter_minutes,skip_filter_timeframe,max_hold_hours,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost,total_dollar_pnl,avg_dollar_win,avg_dollar_loss,biggest_dollar_win,biggest_dollar_loss,final_dollar_running_total,avg_hours_held
ETH,conservative,365,2.5,81.0,False,False,,,40.0,True,10.0,False,False,0.0,False,5,15,60,False,60.0,59,45.8,0.028,1.64,210.1,59,45.8,-0.082,-4.85,0.11,-121.35,20.28,-20.9,133.68,-37.29,-121.35,17.51
