coin,strategy,days,atr_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost
BTC,swing-trend,365,2.0,False,182,55.5,0.093,17.0,248.4,44,55.5,-0.051,-9.24,0.144
