symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,dynamic_threshold_active,drift_stop_tightened,soft_trim_done,soft_tighten_done,used_real_cvd,fee_interest_r_cost,net_r,dollar_pnl,dollar_running_total,coin,use_adverse_drift,dynamic_threshold_enabled,drift_stop_tighten_enabled,obv_confirmation_bonus,soft_exit_enabled
ETH,conservative,long,2025-08-07 09:25:00,2025-08-09 21:25:00,3724.99,4269.11,5.520989829592838,max_hold_time,breakout,True,720,1,7.0,0.018534507439208932,False,False,False,False,False,0.17189558505666883,5.349094244536169,133.72735611340423,133.72735611340423,ETH,False,False,False,8.0,False
ETH,conservative,long,2025-08-10 19:25:00,2025-08-11 10:45:00,4242.77,4242.77,0.26664,stop,breakout,True,184,1,7.0,0.02212070651956175,False,False,False,False,False,0.09556656782777488,0.1710734321722251,4.276835804305628,138.00419191770985,ETH,False,False,False,8.0,False
ETH,conservative,long,2025-08-13 18:10:00,2025-08-14 12:30:00,4742.68,4610.231141280513,-1.0,stop,breakout,True,220,0,7.0,0.02792700724474081,False,False,False,False,False,0.05714898077023836,-1.0571489807702383,-26.428724519255958,111.5754673984539,ETH,False,False,False,8.0,False
ETH,conservative,long,2025-08-31 09:10:00,2025-08-31 23:25:00,4472.18,4407.99,-0.8199014416614377,reversal,breakout,True,171,0,7.0,0.017505980910887956,False,False,False,False,False,0.0855707547966255,-0.9054721964580632,-22.63680491145158,88.93866248700232,ETH,False,False,False,8.0,False
ETH,conservative,long,2025-09-03 17:25:00,2025-09-04 03:40:00,4480.0,4398.67,-0.7838348293946535,reversal,breakout,True,123,0,7.0,0.023160514404754095,False,False,False,False,False,0.06053406135539958,-0.8443688907500532,-21.109222268751328,67.829440218251,ETH,False,False,False,8.0,False
ETH,conservative,short,2025-09-04 18:25:00,2025-09-05 07:25:00,4280.6,4373.4511003104,-1.0,stop,breakout,True,156,0,7.0,0.021691141501284743,False,False,False,False,False,0.06767739724131401,-1.067677397241314,-26.69193493103285,41.13750528721815,ETH,False,False,False,8.0,False
ETH,conservative,long,2025-09-10 08:55:00,2025-09-10 18:45:00,4332.41,4332.41,0.26664,stop,breakout,True,118,1,7.0,0.01314923368188206,False,False,False,False,False,0.1507312173431779,0.11590878265682208,2.897719566420552,44.0352248536387,ETH,False,False,False,8.0,False
ETH,conservative,long,2025-09-12 13:55:00,2025-09-13 15:40:00,4539.64,4655.67,1.6542534337894634,reversal,breakout,True,309,1,7.0,0.01228035262708056,False,False,False,False,False,0.192502615502011,1.4617508182874523,36.54377045718631,80.57899531082501,ETH,False,False,False,8.0,False
ETH,conservative,short,2025-09-16 11:05:00,2025-09-16 17:15:00,4496.01,4496.01,0.26664,stop,breakout,True,74,1,7.0,0.010404391894146006,False,False,False,False,False,0.18203851020506565,0.08460148979493434,2.1150372448733585,82.69403255569837,ETH,False,False,False,8.0,False
ETH,conservative,short,2025-09-17 14:25:00,2025-09-17 22:10:00,4474.32,4548.54,-0.9831798927601008,reversal,breakout,True,93,0,7.0,0.016871780654219487,False,False,False,False,False,0.07954110046258676,-1.0627209932226875,-26.56802483056719,56.12600772513118,ETH,False,False,False,8.0,False
ETH,conservative,short,2025-09-19 11:55:00,2025-09-21 23:55:00,4513.8,4444.97,0.9462164827661766,max_hold_time,breakout,True,720,1,7.0,0.014959861441119026,False,False,False,False,False,0.21296988695649852,0.7332465958096781,18.33116489524195,74.45717262037313,ETH,False,False,False,8.0,False
ETH,conservative,short,2025-09-23 02:25:00,2025-09-24 05:35:00,4159.01,4159.01,0.26664,stop,breakout,True,326,1,7.0,0.015520361816874585,False,False,False,False,False,0.15450670727229848,0.1121332927277015,2.803332318192538,77.26050493856566,ETH,False,False,False,8.0,False
ETH,conservative,short,2025-09-26 07:40:00,2025-09-26 16:25:00,3908.91,3981.62,-0.6162759051377555,reversal,breakout,True,105,0,7.0,0.030183061262602572,False,False,False,False,False,0.04525717216406083,-0.6615330773018164,-16.53832693254541,60.72217800602025,ETH,False,False,False,8.0,False
ETH,conservative,long,2025-09-28 00:25:00,2025-09-28 12:40:00,4029.45,3975.0734155027667,-1.0,stop,breakout,True,147,0,7.0,0.0134947907275765,False,False,False,False,False,0.10744886892072629,-1.1074488689207262,-27.686221723018157,33.03595628300209,ETH,False,False,False,8.0,False
ETH,conservative,long,2025-10-02 15:55:00,2025-10-03 08:15:00,4437.09,4437.09,0.26664,stop,breakout,True,196,1,7.0,0.018748382385752802,False,False,False,False,False,0.11403650491066902,0.15260349508933096,3.815087377233274,36.85104366023537,ETH,False,False,False,8.0,False
