coin,strategy,days,atr_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost
DOGE,swing-trend,365,2.25,False,240,55.4,0.072,17.16,235.6,28,55.4,-0.024,-5.84,0.096
