symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,dynamic_threshold_active,drift_stop_tightened,soft_trim_done,soft_tighten_done,fee_interest_r_cost,net_r,dollar_pnl,dollar_running_total,coin,use_adverse_drift,dynamic_threshold_enabled,drift_stop_tighten_enabled,obv_confirmation_bonus,soft_exit_enabled
SOL,conservative,long,2025-08-14 02:40:00,2025-08-14 11:05:00,205.11,201.96,-0.42928466599660364,reversal_dynamic_threshold,breakout,True,101,0,7.0,0.03577489298971193,True,False,False,False,0.03795958244768281,-0.46724424844428647,-11.681106211107162,-11.681106211107162,SOL,False,True,False,0.0,False
SOL,conservative,long,2025-09-03 13:40:00,2025-09-04 02:35:00,212.05,208.45,-0.7441983536678632,reversal_dynamic_threshold,breakout,True,155,0,7.0,0.02281263852864908,True,False,False,False,0.06426262346457359,-0.8084609771324368,-20.21152442831092,-31.89263063941808,SOL,False,True,False,0.0,False
SOL,conservative,long,2025-09-09 22:55:00,2025-09-10 16:55:00,217.21,223.77,1.1044660205951913,max_hold_time,breakout,True,216,1,7.0,0.024032593169761692,False,False,False,False,0.0906269242197469,1.0138390963754444,25.345977409386112,-6.546653230031968,SOL,False,True,False,0.0,False
SOL,conservative,long,2025-09-11 22:10:00,2025-09-12 16:10:00,227.49,238.77,1.7294214021763143,max_hold_time,breakout,True,216,1,7.0,0.022599447090421658,False,False,False,False,0.09637403920926471,1.6330473629670497,40.82618407417624,34.279530844144276,SOL,False,True,False,0.0,False
SOL,conservative,long,2025-09-12 22:10:00,2025-09-13 14:00:00,241.9,239.55,-0.44189331036288015,reversal_dynamic_threshold,breakout,True,190,0,7.0,0.02198439744777551,True,False,False,False,0.0698677324975045,-0.5117610428603847,-12.794026071509618,21.485504772634656,SOL,False,True,False,0.0,False
SOL,conservative,short,2025-09-17 16:10:00,2025-09-17 19:25:00,232.98,237.84193414562503,-1.0,stop,breakout,True,39,0,7.0,0.02086846143714071,True,False,False,False,0.059132294142383905,-1.059132294142384,-26.4783073535596,-4.992802580924945,SOL,False,True,False,0.0,False
SOL,conservative,short,2025-09-22 00:25:00,2025-09-22 18:25:00,234.75,220.45,2.9695490173762895,max_hold_time,breakout,True,216,1,7.0,0.015025518394289901,False,False,False,False,0.14495340146318667,2.8245956159131027,70.61489039782757,65.62208781690262,SOL,False,True,False,0.0,False
SOL,conservative,short,2025-09-25 00:25:00,2025-09-25 18:25:00,210.55,197.85,1.8129702649084667,max_hold_time,breakout,True,216,1,7.0,0.026006186595670177,False,False,False,False,0.08374930295865136,1.7292209619498153,43.23052404874538,108.852611865648,SOL,False,True,False,0.0,False
SOL,conservative,short,2025-09-28 09:55:00,2025-09-28 15:00:00,200.7,202.67,-0.5366062242936483,reversal_dynamic_threshold,breakout,True,61,0,7.0,0.01829208234506569,True,False,False,False,0.06986629383640086,-0.6064725181300492,-15.16181295325123,93.69079891239677,SOL,False,True,False,0.0,False
SOL,conservative,short,2025-10-16 04:55:00,2025-10-16 10:20:00,192.45,195.56,-0.4322069471502962,reversal_dynamic_threshold,breakout,True,65,0,7.0,0.03738959236029893,True,False,False,False,0.034394598037006216,-0.4666015451873024,-11.66503862968256,82.02576028271422,SOL,False,True,False,0.0,False
SOL,conservative,long,2025-10-25 05:55:00,2025-10-25 10:00:00,194.47,192.21,-1.0214920111188828,reversal_dynamic_threshold,breakout,True,49,0,7.0,0.011376819046639678,True,False,False,False,0.11022413161879274,-1.1317161427376754,-28.292903568441886,53.73285671427233,SOL,False,True,False,0.0,False
SOL,conservative,short,2025-11-02 00:55:00,2025-11-02 04:50:00,185.1,187.85,-1.2459675957809253,reversal_dynamic_threshold,breakout,True,47,0,7.0,0.011923933009184243,True,False,False,False,0.10483118271774966,-1.350798778498675,-33.769969462466875,19.962887251805455,SOL,False,True,False,0.0,False
SOL,conservative,short,2025-11-09 02:40:00,2025-11-09 06:20:00,156.25,158.49,-0.5828675668225405,reversal_dynamic_threshold,breakout,True,44,0,7.0,0.024595638556716586,True,False,False,False,0.050578072902290556,-0.633445639724831,-15.836140993120775,4.12674625868468,SOL,False,True,False,0.0,False
SOL,conservative,short,2025-11-29 06:25:00,2025-11-30 00:25:00,136.71,136.04,0.23044990574139076,max_hold_time,breakout,True,216,0,7.0,0.02126659618041561,False,False,False,False,0.0746710938848967,0.15577881185649406,3.8944702964123517,8.02121655509703,SOL,False,True,False,0.0,False
SOL,conservative,short,2025-11-30 03:10:00,2025-11-30 13:15:00,135.65,138.27,-1.1019966012492872,reversal_dynamic_threshold,breakout,True,121,0,7.0,0.01752674379216908,True,False,False,False,0.07976381788753162,-1.1817604191368187,-29.544010478420468,-21.522793923323437,SOL,False,True,False,0.0,False
SOL,conservative,short,2025-12-07 13:55:00,2025-12-07 15:55:00,131.73,131.73,0.26664,stop,breakout,True,24,1,7.0,0.015133910271008973,False,False,False,False,0.11854173626472775,0.14809826373527224,3.702456593381806,-17.82033732994163,SOL,False,True,False,0.0,False
SOL,conservative,short,2025-12-09 04:45:00,2025-12-09 15:30:00,132.42,134.02,-0.4292964762873172,reversal_dynamic_threshold,breakout,True,129,0,7.0,0.028145506942260264,True,False,False,False,0.05023892456088221,-0.4795354008481994,-11.988385021204985,-29.808722351146614,SOL,False,True,False,0.0,False
SOL,conservative,long,2026-01-04 12:25:00,2026-01-04 19:05:00,134.76,133.26,-0.7182973683647917,reversal_dynamic_threshold,breakout,True,80,0,7.0,0.015496227421811658,True,False,False,False,0.08492389561524304,-0.8032212639800348,-20.08053159950087,-49.889253950647486,SOL,False,True,False,0.0,False
SOL,conservative,short,2026-01-29 12:40:00,2026-01-30 06:40:00,122.68,113.38,4.620851435553875,max_hold_time,breakout,True,216,1,7.0,0.011607270948809914,False,False,False,False,0.1876410061939072,4.433210429359968,110.8302607339992,60.94100678335171,SOL,False,True,False,0.0,False
SOL,conservative,short,2026-02-03 16:25:00,2026-02-03 20:30:00,100.36,100.36,0.26664,stop,breakout,True,49,1,7.0,0.03688386126461381,False,False,False,False,0.04999476564480858,0.2166452343551914,5.416130858879785,66.35713764223149,SOL,False,True,False,0.0,False
SOL,conservative,short,2026-02-22 23:25:00,2026-02-23 17:25:00,82.73,78.25,2.4366549866550526,max_hold_time,breakout,True,216,1,7.0,0.01663729478280115,False,False,False,False,0.13091070564257318,2.3057442810124793,57.64360702531198,124.00074466754347,SOL,False,True,False,0.0,False
SOL,conservative,short,2026-02-28 06:10:00,2026-02-28 14:35:00,81.22,81.22,0.26664,stop,breakout,True,101,1,7.0,0.013940778133464556,False,False,False,False,0.13973395038286027,0.12690604961713972,3.1726512404284932,127.17339590797197,SOL,False,True,False,0.0,False
SOL,conservative,short,2026-03-07 02:40:00,2026-03-07 20:40:00,84.47,83.01,0.9087549152318719,max_hold_time,breakout,True,216,1,7.0,0.017946016337161145,False,False,False,False,0.12136398179299411,0.7873909334388778,19.684773335971943,146.8581692439439,SOL,False,True,False,0.0,False
SOL,conservative,long,2026-03-12 23:15:00,2026-03-13 17:15:00,87.0,89.98,1.2776551034033565,max_hold_time,breakout,True,216,1,7.0,0.022587586206896538,False,False,False,False,0.09642464582315591,1.1812304575802006,29.530761439505014,176.3889306834489,SOL,False,True,False,0.0,False
SOL,conservative,long,2026-03-15 08:55:00,2026-03-15 13:35:00,88.5,87.41,-0.812368132018126,reversal_dynamic_threshold,breakout,True,56,0,7.0,0.015161087314188477,True,False,False,False,0.08363516242092639,-0.8960032944390524,-22.40008236097631,153.9888483224726,SOL,False,True,False,0.0,False
SOL,conservative,long,2026-03-17 22:10:00,2026-03-18 00:35:00,95.46,94.21,-0.5201506356240806,reversal_dynamic_threshold,breakout,True,29,0,7.0,0.02517441860465098,True,False,False,False,0.048223556581986494,-0.5683741922060671,-14.209354805151678,139.7794935173209,SOL,False,True,False,0.0,False
SOL,conservative,short,2026-04-28 04:25:00,2026-04-28 22:25:00,83.91,83.68,0.1805854946422076,max_hold_time,breakout,True,216,0,7.0,0.015178583770464011,False,False,False,False,0.1046210914018268,0.07596440324038081,1.8991100810095203,141.67860359833043,SOL,False,True,False,0.0,False
SOL,conservative,long,2026-05-05 18:55:00,2026-05-06 12:55:00,85.87,89.66,2.308731167598987,max_hold_time,breakout,True,216,1,7.0,0.014409638155724417,False,False,False,False,0.15114883361139508,2.157582333987592,53.9395583496898,195.61816194802023,SOL,False,True,False,0.0,False
