coin,strategy,days,atr_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost
DOGE,conservative,365,2.25,False,45,62.2,0.316,14.23,260.0,45,62.2,0.203,9.13,0.113
