symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,fee_interest_r_cost,net_r,coin
ETH,conservative,short,2025-07-31 23:25:00,2025-08-02 11:25:00,3708.86,3513.94,1.9489052653480354,max_hold_time,breakout,True,432,1,7.0,0.02082820961687987,0.12531081874098146,1.823594446607054,ETH
ETH,conservative,long,2025-08-07 09:25:00,2025-08-08 21:25:00,3724.99,4040.01,3.645302669534333,max_hold_time,breakout,True,432,1,7.0,0.016687782768595994,0.15640184416300315,3.4889008253713296,ETH
ETH,conservative,long,2025-08-09 03:10:00,2025-08-10 15:10:00,4041.73,4230.51,1.9380290432404625,max_hold_time,breakout,True,432,1,7.0,0.018631232613944972,0.1400873497788056,1.797941693461657,ETH
ETH,conservative,long,2025-08-10 19:25:00,2025-08-11 10:45:00,4242.77,4242.77,0.26664,stop,breakout,True,184,1,7.0,0.02068014533703074,0.10222365295540659,0.1644163470445934,ETH
ETH,conservative,long,2025-08-13 18:10:00,2025-08-14 12:30:00,4742.68,4623.475920824926,-1.0,stop,breakout,True,220,0,7.0,0.02513432893956037,0.06349881088283059,-1.0634988108828305,ETH
ETH,conservative,short,2025-08-19 20:10:00,2025-08-20 15:05:00,4119.03,4244.515886051886,-1.0,stop,breakout,True,227,0,7.0,0.03046491189719088,0.052847682784484123,-1.0528476827844842,ETH
ETH,conservative,long,2025-08-23 15:40:00,2025-08-24 20:05:00,4751.63,4751.63,0.26664,stop,breakout,True,341,1,7.0,0.020327698074134655,0.11944293894690579,0.1471970610530942,ETH
ETH,conservative,long,2025-08-27 15:55:00,2025-08-27 21:45:00,4657.57,4539.774708372137,-1.0,stop,breakout,True,70,0,7.0,0.02529114787922946,0.05124322574003648,-1.0512432257400364,ETH
ETH,conservative,long,2025-08-31 09:10:00,2025-08-31 23:30:00,4472.18,4401.719108648198,-1.0,stop,breakout,True,172,0,7.0,0.015755379110814472,0.0952055795960125,-1.0952055795960125,ETH
ETH,conservative,long,2025-09-03 17:25:00,2025-09-04 05:00:00,4480.0,4386.616799830916,-1.0,stop,breakout,True,139,0,7.0,0.020844464323456335,0.06879524355952461,-1.0687952435595247,ETH
ETH,conservative,short,2025-09-04 18:25:00,2025-09-05 07:20:00,4280.6,4364.165995375308,-1.0,stop,breakout,True,155,0,7.0,0.01952202854163142,0.07509465509046372,-1.0750946550904636,ETH
ETH,conservative,long,2025-09-10 08:55:00,2025-09-10 18:45:00,4332.41,4332.41,0.26664,stop,breakout,True,118,1,7.0,0.011834296415668117,0.1674793270663657,0.09916067293363429,ETH
ETH,conservative,long,2025-09-12 13:55:00,2025-09-14 01:55:00,4539.64,4673.13,1.8630591784586361,max_hold_time,breakout,True,432,1,7.0,0.01228035262708056,0.21253461356186493,1.6505245648967712,ETH
ETH,conservative,short,2025-09-16 11:05:00,2025-09-16 17:15:00,4496.01,4496.01,0.26664,stop,breakout,True,74,1,7.0,0.010404391894146006,0.18203851020506565,0.08460148979493434,ETH
ETH,conservative,short,2025-09-17 14:25:00,2025-09-17 22:05:00,4474.32,4542.260749654182,-1.0,stop,breakout,True,92,0,7.0,0.015184597805740892,0.08824731594098474,-1.0882473159409847,ETH
ETH,conservative,short,2025-09-19 11:55:00,2025-09-20 23:55:00,4513.8,4480.42,0.6328282454050457,max_hold_time,breakout,True,432,1,7.0,0.013463875152558055,0.19385206490897353,0.4389761804960721,ETH
ETH,conservative,short,2025-09-23 02:25:00,2025-09-24 05:35:00,4159.01,4159.01,0.26664,stop,breakout,True,326,1,7.0,0.015520361816874585,0.15450670727229848,0.1121332927277015,ETH
ETH,conservative,short,2025-09-24 19:25:00,2025-09-26 07:25:00,4162.9,3930.78,3.476852728883193,max_hold_time,breakout,True,432,1,7.0,0.011580124432487002,0.22538617915692502,3.251466549726268,ETH
ETH,conservative,short,2025-09-26 07:40:00,2025-09-26 17:25:00,3908.91,4016.4278538221133,-1.0,stop,breakout,True,117,0,7.0,0.027505840201517424,0.05053472243772133,-1.0505347224377213,ETH
ETH,conservative,long,2025-09-28 00:25:00,2025-09-28 12:40:00,4029.45,3980.5110750739773,-1.0,stop,breakout,True,147,0,7.0,0.012145311376496182,0.11938763487003431,-1.1193876348700342,ETH
ETH,conservative,long,2025-10-01 23:40:00,2025-10-03 11:40:00,4336.0,4485.08,1.5170675981242285,max_hold_time,breakout,True,432,1,7.0,0.018331669351459277,0.1423765588370834,1.3746910392871452,ETH
ETH,conservative,long,2025-10-03 15:40:00,2025-10-03 17:00:00,4501.37,4501.37,0.26664,stop,breakout,True,16,1,7.0,0.01728318267549652,0.10287457081158928,0.1637654291884107,ETH
ETH,conservative,long,2025-10-06 06:10:00,2025-10-07 15:05:00,4548.07,4548.07,0.26664,stop,breakout,True,395,1,7.0,0.014732104615775935,0.17214105290050097,0.09449894709949902,ETH
ETH,conservative,short,2025-10-10 05:10:00,2025-10-11 17:10:00,4334.38,3830.99,4.27183218853526,max_hold_time,breakout,True,432,1,7.0,0.019332352031893943,0.13500685253889952,4.1368253359963605,ETH
ETH,conservative,short,2025-10-17 06:10:00,2025-10-18 07:00:00,3895.74,3895.74,0.26664,stop,breakout,True,298,1,7.0,0.026507338044604416,0.0883528929256899,0.17828710707431009,ETH
ETH,conservative,long,2025-10-24 21:55:00,2025-10-26 09:55:00,3943.71,3987.91,0.5489709980034709,max_hold_time,breakout,True,432,0,7.0,0.02041587021826563,0.09894263523446335,0.4500283627690076,ETH
ETH,conservative,short,2025-10-29 10:10:00,2025-10-30 22:10:00,3994.12,3772.14,2.2584255640816497,max_hold_time,breakout,True,432,1,7.0,0.01860289835172741,0.14030071823499712,2.1181248458466526,ETH
ETH,conservative,long,2025-11-09 09:10:00,2025-11-10 21:10:00,3427.9,3547.55,1.552142115583912,max_hold_time,breakout,True,432,1,7.0,0.018102652649668545,0.14417776502206645,1.4079643505618455,ETH
