symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,dynamic_threshold_active,drift_stop_tightened,soft_trim_done,soft_tighten_done,used_real_cvd,fee_interest_r_cost,net_r,dollar_pnl,dollar_running_total,coin,use_adverse_drift,dynamic_threshold_enabled,drift_stop_tighten_enabled,obv_confirmation_bonus,soft_exit_enabled
SOL,conservative,long,2025-08-14 02:40:00,2025-08-14 06:00:00,205.11,205.11,0.26664,stop,breakout,True,40,1,7.0,0.035760570289818994,False,True,False,False,False,0.051061825502258865,0.21557817449774114,5.389454362443528,5.389454362443528,SOL,True,False,True,0.0,False
SOL,conservative,long,2025-09-03 13:40:00,2025-09-03 21:35:00,212.05,208.55492496889732,-0.7225080789145164,stop,breakout,True,95,0,7.0,0.02281263852864908,False,True,False,False,False,0.059002381434731285,-0.7815104603492476,-19.53776150873119,-14.148307146287662,SOL,True,False,True,0.0,False
SOL,conservative,long,2025-09-09 22:55:00,2025-09-10 16:55:00,217.21,223.77,1.2187701764877414,max_hold_time,breakout,True,216,3,7.0,0.024032593169761692,False,True,False,False,False,0.11517691746568386,1.1035932590220576,27.589831475551442,13.44152432926378,SOL,True,False,True,0.0,False
SOL,conservative,long,2025-09-11 22:10:00,2025-09-12 16:10:00,227.49,238.77,1.5314204042081643,max_hold_time,breakout,True,216,2,7.0,0.022599447090421658,False,True,False,False,False,0.12248087260387727,1.408939531604287,35.22348829010718,48.665012619370955,SOL,True,False,True,0.0,False
SOL,conservative,long,2025-09-12 22:10:00,2025-09-13 11:05:00,241.9,241.9,0.26664,stop,breakout,True,155,1,7.0,0.02198439744777551,False,True,False,False,False,0.0935208711034305,0.1731191288965695,4.327978222414237,52.99299084178519,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-09-17 16:10:00,2025-09-17 18:00:00,232.98,236.68706123912318,-0.7624663617583035,stop,breakout,True,22,0,7.0,0.02086846143714071,False,True,False,False,False,0.057503041305397636,-0.8199694030637011,-20.49923507659253,32.49375576519266,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-09-22 00:25:00,2025-09-22 18:25:00,234.75,220.45,2.151577216729046,max_hold_time,breakout,True,216,2,7.0,0.015025518394289901,False,True,False,False,False,0.18421993353999114,1.9673572831890547,49.18393207972637,81.67768784491903,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-09-25 00:25:00,2025-09-25 09:10:00,210.55,205.20097178792918,1.125475425783651,stop,breakout,True,105,3,7.0,0.02600938112476236,False,True,False,False,False,0.09788775779736135,1.0275876679862896,25.689691699657242,107.36737954457628,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-09-28 09:55:00,2025-09-28 13:55:00,200.7,200.7,0.26664,stop,breakout,True,48,1,7.0,0.01829209003762198,False,True,False,False,False,0.10069926379169872,0.16594073620830127,4.148518405207532,111.5158979497838,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-10-16 04:55:00,2025-10-16 09:45:00,192.45,192.45,0.26664,stop,breakout,True,58,1,7.0,0.03738961294800669,False,True,False,False,False,0.049799927123858244,0.21684007287614174,5.421001821903544,116.93689977168735,SOL,True,False,True,0.0,False
SOL,conservative,long,2025-10-25 05:55:00,2025-10-25 09:50:00,194.47,192.96555149248871,-0.6799920936117301,stop,breakout,True,47,0,7.0,0.011376819046639678,False,True,False,False,False,0.109872539492417,-0.7898646331041471,-19.746615827603677,97.19028394408367,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-11-02 00:55:00,2025-11-02 04:40:00,185.1,186.6570476150263,-0.7054657721493638,stop,breakout,True,45,0,7.0,0.011923933009184243,False,True,False,False,False,0.10449572293305287,-0.8099614950824167,-20.249037377060418,76.94124656702326,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-11-09 02:40:00,2025-11-09 06:20:00,156.25,158.40512924353075,-0.5607834546271725,stop,breakout,True,44,0,7.0,0.024595638556716586,False,True,False,False,False,0.050578072902290556,-0.611361527529463,-15.284038188236575,61.65720837878668,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-11-29 06:25:00,2025-11-30 00:25:00,136.71,136.04,0.4202809521577852,max_hold_time,breakout,True,216,1,7.0,0.02126659618041561,False,True,False,False,False,0.10241413254490242,0.31786681961288277,7.946670490322069,69.60387886910874,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-11-30 03:10:00,2025-11-30 12:40:00,135.65,137.13310412547884,-0.6238075212123917,stop,breakout,True,114,0,7.0,0.01752674379216908,False,True,False,False,False,0.0789650385953818,-0.7027725598077735,-17.56931399519434,52.034564873914405,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-12-07 13:55:00,2025-12-07 15:55:00,131.73,131.73,0.26664,stop,breakout,True,24,1,7.0,0.015133910271008973,False,False,False,False,False,0.11854173626472775,0.14809826373527224,3.702456593381806,55.73702146729621,SOL,True,False,True,0.0,False
SOL,conservative,short,2025-12-09 04:45:00,2025-12-09 15:25:00,132.42,134.0553147615696,-0.4387439823470202,stop,breakout,True,128,0,7.0,0.028147290838869424,False,True,False,False,False,0.05016468576258599,-0.4889086681096062,-12.222716702740154,43.51430476455606,SOL,True,False,True,0.0,False
SOL,conservative,long,2026-01-04 12:25:00,2026-01-04 19:00:00,134.76,133.90330464360989,-0.41024135105782006,stop,breakout,True,79,0,7.0,0.015496227255573763,False,True,False,False,False,0.0847948328537434,-0.49503618391156345,-12.375904597789086,31.13840016676697,SOL,True,False,True,0.0,False
SOL,conservative,short,2026-01-29 12:40:00,2026-01-30 04:20:00,122.68,115.34979880214775,2.515643577047542,stop,breakout,True,188,3,7.0,0.011607270948809914,False,True,False,False,False,0.23364665234062273,2.2819969247069194,57.04992311767298,88.18832328443995,SOL,True,False,True,0.0,False
SOL,conservative,short,2026-02-03 16:25:00,2026-02-03 20:30:00,100.36,100.36,0.26664,stop,breakout,True,49,1,7.0,0.03688383971434808,False,False,False,False,False,0.04999479485544643,0.21664520514455354,5.416130128613839,93.60445341305379,SOL,True,False,True,0.0,False
SOL,conservative,short,2026-02-22 23:25:00,2026-02-23 06:45:00,82.73,79.03487128332475,2.056490718087672,stop,breakout,True,88,1,7.0,0.016637198251743892,False,True,False,False,False,0.11552425900788543,1.9409664590797866,48.524161476994664,142.12861489004845,SOL,True,False,True,0.0,False
SOL,conservative,short,2026-02-28 06:10:00,2026-02-28 13:45:00,81.22,79.96504434269634,1.1694451275270399,stop,breakout,True,91,2,7.0,0.013940778133464556,False,True,False,False,False,0.18062119459139744,0.9888239329356424,24.72059832339106,166.8492132134395,SOL,True,False,True,0.0,False
SOL,conservative,short,2026-03-07 02:40:00,2026-03-07 20:40:00,84.47,83.01,0.9087549152318719,max_hold_time,breakout,True,216,1,7.0,0.017946016337161145,False,True,False,False,False,0.12136398179299411,0.7873909334388778,19.684773335971943,186.53398654941145,SOL,True,False,True,0.0,False
SOL,conservative,long,2026-03-12 23:15:00,2026-03-13 05:00:00,87.0,89.21656800134866,1.1758675832771075,stop,breakout,True,69,3,7.0,0.022587586206896538,False,True,False,False,False,0.10952918905715689,1.0663383942199507,26.658459855498766,213.1924464049102,SOL,True,False,True,0.0,False
SOL,conservative,long,2026-03-15 08:55:00,2026-03-15 13:35:00,88.5,87.46448876189143,-0.771758101088103,stop,breakout,True,56,0,7.0,0.015161087314188477,False,True,False,False,False,0.08363516242092639,-0.8553932635090294,-21.384831587725735,191.8076148171845,SOL,True,False,True,0.0,False
SOL,conservative,long,2026-03-17 22:10:00,2026-03-18 05:00:00,95.46,94.07118062638008,-0.5779162239643468,stop,breakout,True,82,0,7.0,0.02517441860465098,False,True,False,False,False,0.052434180138568515,-0.6303504041029153,-15.758760102572882,176.0488547146116,SOL,True,False,True,0.0,False
SOL,conservative,short,2026-04-28 04:25:00,2026-04-28 19:40:00,83.91,83.91,0.26664,stop,breakout,True,183,1,7.0,0.015178601308764023,False,True,False,False,False,0.13914325549749734,0.12749674450250265,3.187418612562566,179.23627332717416,SOL,True,False,True,0.0,False
SOL,conservative,long,2026-05-05 18:55:00,2026-05-06 12:55:00,85.87,89.66,2.308713229661336,max_hold_time,breakout,True,216,1,7.0,0.014409764732571445,False,False,False,False,False,0.1511475059045834,2.1575657237567527,53.939143093918815,233.17541642109296,SOL,True,False,True,0.0,False
SOL,conservative,long,2026-05-25 14:10:00,2026-05-25 20:40:00,86.12,85.43165546740163,-0.49574894353281945,stop,breakout,True,78,0,7.0,0.016122784483177395,False,True,False,False,False,0.08137552178837026,-0.5771244653211898,-14.428111633029744,218.74730478806322,SOL,True,False,True,0.0,False
SOL,conservative,short,2026-05-28 13:40:00,2026-05-28 17:15:00,80.57,82.21389614054013,-1.0,stop,breakout,True,43,0,7.0,0.0204033280444351,False,False,False,False,False,0.06087242224871981,-1.0608724222487198,-26.521810556217996,192.22549423184523,SOL,True,False,True,0.0,False
SOL,conservative,long,2026-06-08 11:10:00,2026-06-09 00:20:00,66.47,66.493571055258,0.8033999827356852,stop,breakout,True,158,3,7.0,0.033963432178956976,False,True,False,False,False,0.07808398120738584,0.7253160015282994,18.132900038207485,210.3583942700527,SOL,True,False,True,0.0,False
SOL,conservative,long,2026-06-13 12:10:00,2026-06-14 05:30:00,67.83,68.14506009584989,0.8831271810323058,stop,breakout,True,208,2,7.0,0.018611285459847287,False,True,False,False,False,0.14786727149703185,0.735259909535274,18.38149773838185,228.73989200843457,SOL,True,False,True,0.0,False
SOL,conservative,short,2026-06-18 13:40:00,2026-06-19 07:40:00,70.75,68.26,1.2431714890869725,max_hold_time,breakout,True,216,3,7.0,0.026464153888206977,False,True,False,False,False,0.10459431318654337,1.138577175900429,28.464429397510727,257.2043214059453,SOL,True,False,True,0.0,False
SOL,conservative,long,2026-07-03 08:40:00,2026-07-04 02:40:00,81.39,82.18,0.9907097311044953,max_hold_time,breakout,True,216,3,7.0,0.01695650571323253,False,True,False,False,False,0.163241179923049,0.8274685511814464,20.68671377953616,277.8910351854814,SOL,True,False,True,0.0,False
SOL,conservative,short,2026-07-17 05:40:00,2026-07-17 15:55:00,74.72,74.72,0.26664,stop,breakout,True,123,1,7.0,0.018721692171849495,False,True,False,False,False,0.10640063845271593,0.16023936154728408,4.005984038682102,281.89701922416356,SOL,True,False,True,0.0,False
SOL,conservative,long,2026-07-22 00:55:00,2026-07-22 06:05:00,78.46,77.36121027736318,-1.0,stop,breakout,True,62,0,7.0,0.014004457336691424,False,False,False,False,False,0.09139947155584696,-1.091399471555847,-27.284986788896177,254.6120324352674,SOL,True,False,True,0.0,False
SOL,conservative,short,2026-07-24 09:10:00,2026-07-25 03:10:00,75.49,74.16,1.2902247531975755,max_hold_time,breakout,True,216,1,7.0,0.011475427208901885,False,False,False,False,False,0.1897968555201544,1.100427897677421,27.510697441935527,282.1227298772029,SOL,True,False,True,0.0,False
SOL,conservative,short,2026-07-29 14:10:00,2026-07-29 18:05:00,73.48,74.0338273090842,-0.5569462078481486,stop,breakout,True,47,0,7.0,0.01353293413173651,False,True,False,False,False,0.09236725663716826,-0.6493134644853169,-16.23283661213292,265.88989326507,SOL,True,False,True,0.0,False
SOL,conservative,short,2026-07-31 13:55:00,2026-08-01 07:55:00,73.29,72.98,0.2738914360492704,max_hold_time,breakout,True,216,0,7.0,0.015443243494917927,False,False,False,False,False,0.1028281397313058,0.1710632963179646,4.276582407949115,270.1664756730191,SOL,True,False,True,0.0,False
