coin,strategy,days,atr_override,min_score_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost,total_dollar_pnl,avg_dollar_win,avg_dollar_loss,biggest_dollar_win,biggest_dollar_loss,final_dollar_running_total
BTC,conservative,365,2.5,78.0,False,142,53.5,0.029,4.12,264.4,142,53.5,-0.11,-15.66,0.139,-391.49,17.0,-25.51,154.77,-29.34,-391.49
