coin,strategy,days,atr_override,min_score_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost,total_dollar_pnl,avg_dollar_win,avg_dollar_loss,biggest_dollar_win,biggest_dollar_loss,final_dollar_running_total
ADA,conservative,365,2.5,80.0,False,41,48.8,0.047,1.92,250.5,41,48.8,-0.041,-1.7,0.088,-42.46,24.48,-25.33,112.92,-27.91,-42.46
