coin,strategy,days,atr_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost
XRP,balanced,365,2.25,False,258,52.7,0.114,29.34,242.1,52,50.4,-0.007,-1.86,0.121
