symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,dynamic_threshold_active,drift_stop_tightened,soft_trim_done,soft_tighten_done,fee_interest_r_cost,net_r,dollar_pnl,dollar_running_total,coin,use_adverse_drift,dynamic_threshold_enabled,drift_stop_tighten_enabled,obv_confirmation_bonus,soft_exit_enabled
SOL,conservative,long,2025-08-14 02:40:00,2025-08-14 06:15:00,205.11,204.42,-0.09403378398021181,reversal,breakout,True,43,0,7.0,0.03577489298971193,False,False,False,False,0.03471708497792493,-0.12875086895813675,-3.218771723953419,-3.218771723953419,SOL,True,False,False,0.0,False
SOL,conservative,long,2025-09-03 13:40:00,2025-09-03 18:25:00,212.05,209.98,-0.42791405335902316,reversal,breakout,True,57,0,7.0,0.02281263852864908,False,False,False,False,0.05567089481583115,-0.4835849481748543,-12.089623704371357,-15.308395428324776,SOL,True,False,False,0.0,False
SOL,conservative,long,2025-09-09 22:55:00,2025-09-10 00:55:00,217.21,215.23,-0.3793016570463763,reversal,breakout,True,24,0,7.0,0.024032593169761692,False,False,False,False,0.05009863028492896,-0.42940028733130525,-10.735007183282631,-26.043402611607405,SOL,True,False,False,0.0,False
SOL,conservative,long,2025-09-11 22:10:00,2025-09-12 16:10:00,227.49,238.77,1.7294214021763143,max_hold_time,breakout,True,216,1,7.0,0.022599447090421658,False,False,False,False,0.09637403920926471,1.6330473629670497,40.82618407417624,14.782781462568835,SOL,True,False,False,0.0,False
SOL,conservative,long,2025-09-12 22:10:00,2025-09-13 05:40:00,241.9,241.79,-0.020684367719116154,reversal,breakout,True,90,0,7.0,0.02198439744777551,False,False,False,False,0.06077037149522527,-0.08145473921434142,-2.0363684803585356,12.746412982210298,SOL,True,False,False,0.0,False
SOL,conservative,long,2025-09-13 08:55:00,2025-09-13 14:00:00,243.49,239.55,-0.7934506303709234,reversal,breakout,True,61,0,7.0,0.02039366038027426,False,False,False,False,0.06266653343095503,-0.8561171638018785,-21.402929095046964,-8.656516112836666,SOL,True,False,False,0.0,False
SOL,conservative,short,2025-09-17 16:10:00,2025-09-17 17:40:00,232.98,235.43,-0.5039146822267476,reversal,breakout,True,18,0,7.0,0.02086846143714071,False,False,False,False,0.05711968769669499,-0.5610343699234426,-14.025859248086064,-22.68237536092273,SOL,True,False,False,0.0,False
SOL,conservative,short,2025-09-22 00:25:00,2025-09-22 13:10:00,234.75,223.99,2.3004372746132047,reversal,breakout,True,153,1,7.0,0.015025518394289901,False,False,False,False,0.13656766749424198,2.1638696071189627,54.09674017797407,31.41436481705134,SOL,True,False,False,0.0,False
SOL,conservative,short,2025-09-25 00:25:00,2025-09-25 14:30:00,210.55,203.93,1.0726798703696097,reversal,breakout,True,169,1,7.0,0.026006186595670177,False,False,False,False,0.08013477840488037,0.9925450919647293,24.81362729911823,56.227992116169574,SOL,True,False,False,0.0,False
SOL,conservative,short,2025-09-28 09:55:00,2025-09-28 14:25:00,200.7,201.45,-0.20429170975646524,reversal,breakout,True,54,0,7.0,0.01829208234506569,False,False,False,False,0.06910093537496924,-0.27339264513143446,-6.834816128285862,49.39317598788371,SOL,True,False,False,0.0,False
