symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,fee_interest_r_cost,net_r,coin
XRP,balanced,short,2025-07-28 20:55:00,2025-07-29 16:10:00,3.1416,3.0808,0.8103235482851826,target_1r_full_close,trend_following,False,231,0,11.0,0.023883294351669204,0.06885756338009197,0.7414659849050906,XRP
XRP,balanced,short,2025-07-29 16:55:00,2025-07-30 19:00:00,3.1072,3.0223,1.1128930764377236,target_1r_full_close,trend_following,False,313,0,11.0,0.024551896319505502,0.07406698141846317,1.0388260950192605,XRP
XRP,balanced,short,2025-07-30 19:25:00,2025-07-31 07:55:00,3.0727,3.153693288060532,-1.0,stop,trend_following,False,150,0,11.0,0.02635899634215242,0.05587190246588171,-1.0558719024658818,XRP
XRP,balanced,short,2025-07-31 23:10:00,2025-08-01 00:30:00,3.04,2.9876,0.8094498883334743,target_1r_full_close,trend_following,False,16,0,11.0,0.02129451415547294,0.05581178512961724,0.753638103203857,XRP
XRP,balanced,short,2025-08-01 01:40:00,2025-08-01 08:05:00,2.9852,2.9228,0.8437278403692805,target_1r_full_close,trend_following,False,77,0,11.0,0.024774721265241426,0.05319449505685268,0.7905333453124278,XRP
XRP,balanced,short,2025-08-02 07:25:00,2025-08-02 14:15:00,2.9791,2.9127,0.8003953760291181,target_1r_full_close,trend_following,False,82,0,11.0,0.027847000772045327,0.04770656845093602,0.7526888075781821,XRP
XRP,balanced,short,2025-08-02 19:25:00,2025-08-03 15:40:00,2.8043,2.8990150187382158,-1.0,stop,trend_following,False,243,0,11.0,0.033774923773567646,0.04944496725428429,-1.0494449672542843,XRP
XRP,balanced,long,2025-08-04 03:55:00,2025-08-04 13:55:00,2.9983,3.0516,0.8170094102023291,target_1r_full_close,trend_following,False,120,0,11.0,0.02175830526646068,0.0647610598267941,0.752248350375535,XRP
XRP,balanced,long,2025-08-04 20:55:00,2025-08-05 01:05:00,3.0491,3.0995,0.8234941446724204,target_1r_full_close,trend_following,False,50,0,11.0,0.0200723560922938,0.06280309370806916,0.7606910509643513,XRP
XRP,balanced,long,2025-08-05 01:10:00,2025-08-05 06:50:00,3.0825,3.023515277671293,-1.0,stop,trend_following,False,68,0,11.0,0.019135351931454086,0.06787373879719308,-1.067873738797193,XRP
XRP,balanced,long,2025-08-05 11:40:00,2025-08-05 14:15:00,3.0679,3.0073941664130617,-1.0,stop,trend_following,False,31,0,11.0,0.019722231359215806,0.061874491180877816,-1.0618744911808777,XRP
XRP,balanced,short,2025-08-05 21:55:00,2025-08-06 15:55:00,2.9358,3.001982922766943,-1.0,stop,breakout,True,216,0,11.0,0.02254340308159371,0.07153876754499572,-1.0715387675449957,XRP
