coin,strategy,days,atr_override,min_score_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost,total_dollar_pnl,avg_dollar_win,avg_dollar_loss,biggest_dollar_win,biggest_dollar_loss,final_dollar_running_total
DOGE,balanced,365,2.0,70.0,True,511,53.4,0.063,32.27,108.1,30,51.9,-0.009,-4.77,0.072,-119.32,21.14,-23.26,54.18,-30.23,-119.32
