symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,r_achieved,exit_reason,setup_type,is_breakout_extension,bars_held,stages_done,leverage,stop_distance_pct,fee_interest_r_cost,net_r,coin
BTC,conservative,short,2025-07-31 23:25:00,2025-08-01 00:50:00,116040.21,115032.01,0.8024114984137078,target_1r_full_close,breakout,True,17,0,7.0,0.010827820401071839,0.10990208148282574,0.6925094169308821,BTC
BTC,conservative,short,2025-08-02 06:40:00,2025-08-02 18:25:00,113554.89,112386.19,0.8114756038510385,target_1r_full_close,breakout,True,141,0,7.0,0.012682992491791152,0.11338018223465171,0.6980954216163867,BTC
BTC,conservative,long,2025-08-06 17:25:00,2025-08-07 10:40:00,115360.0,116384.49,0.8208448503691924,target_1r_full_close,breakout,True,207,0,7.0,0.010819106560383806,0.14511364605177754,0.6757312043174148,BTC
BTC,conservative,long,2025-08-12 20:40:00,2025-08-13 13:50:00,120034.51,121978.16,1.364259399211491,target_1r_full_close,breakout,True,206,0,7.0,0.01186902334750871,0.13210859512961703,1.232150804081874,BTC
BTC,conservative,long,2025-08-13 19:25:00,2025-08-14 00:00:00,122358.0,123584.76,0.8011569233693018,target_1r_full_close,breakout,True,55,0,7.0,0.012514388901356026,0.10116354941333329,0.6999933739559685,BTC
BTC,conservative,short,2025-08-15 19:55:00,2025-08-17 07:55:00,116936.27,118005.98,-0.7397636349897747,max_hold_time,breakout,True,432,0,7.0,0.012365846192532686,0.16335315582526083,-0.9031167908150355,BTC
BTC,conservative,short,2025-08-19 23:40:00,2025-08-20 15:25:00,112964.0,114263.47943457031,-1.0,stop,breakout,True,189,0,7.0,0.011503482831435785,0.13335091836778418,-1.1333509183677841,BTC
BTC,conservative,short,2025-08-21 09:55:00,2025-08-21 16:55:00,113376.85,112379.58,0.8229171788173849,target_1r_full_close,breakout,True,84,0,7.0,0.010688880938590297,0.1238670359981216,0.6990501428192633,BTC
BTC,conservative,short,2025-08-21 17:00:00,2025-08-22 14:00:00,112344.51,113660.40695257999,-1.0,stop,breakout,True,252,0,7.0,0.011713050798654881,0.14172225738068456,-1.1417222573806844,BTC
BTC,conservative,short,2025-08-26 15:40:00,2025-08-26 19:15:00,109599.99,110929.4186,-1.0,stop,breakout,True,43,0,7.0,0.012129824099436498,0.10239225151316896,-1.102392251513169,BTC
