coin,strategy,days,atr_override,full_close_at_1r,total_trades,win_rate_pct_gross,avg_r_gross,total_r_gross,avg_bars_held,breakout_extension_trades,win_rate_pct_net,avg_r_net,total_r_net,avg_fee_interest_r_cost
ETH,swing-trend,365,2.0,False,251,53.8,0.055,13.73,235.7,17,53.0,-0.059,-14.73,0.113
